compound_id,simstd_davis3d,ik1_davis3d
P0DTD1_CHEMBL5442100,0.21,False
P0DTD1_CHEMBL5441423,0.196,False
P0DTD1_CHEMBL5441764,0.1919,False
P0DTD1_CHEMBL5441555,0.1616,False
P0DTD1_CHEMBL5441739,0.1957,False
P0DTD1_CHEMBL5441990,0.2247,False
P0DTD1_CHEMBL5441486,0.2,False
P0DTD1_CHEMBL5441835,0.2593,False
P0DTD1_CHEMBL5442087,0.2211,False
P0DTD1_CHEMBL5442049,0.2053,False
P0DTD1_CHEMBL5442072,0.2,False
P0DTD1_CHEMBL5441575,0.2396,False
P0DTD1_CHEMBL5441844,0.2245,False
P0DTD1_CHEMBL5441506,0.1919,False
P0DTD1_CHEMBL5442037,0.1881,False
P0DTD1_CHEMBL5441954,0.1938,False
P0DTD1_CHEMBL5441893,0.196,False
P0DTD1_CHEMBL5441755,0.2268,False
P0DTD1_CHEMBL5441771,0.2211,False
P0DTD1_CHEMBL5442045,0.2222,False
P0DTD1_CHEMBL5441977,0.1848,False
P0DTD1_CHEMBL5442077,0.1844,False
P0DTD1_CHEMBL5441626,0.198,False
P0DTD1_CHEMBL5441647,0.196,False
P0DTD1_CHEMBL5441754,0.2301,False
P0DTD1_CHEMBL5441533,0.1899,False
P0DTD1_CHEMBL5442070,0.198,False
P0DTD1_CHEMBL5441495,0.1899,False
P0DTD1_CHEMBL5441892,0.202,False
P0DTD1_CHEMBL5441936,0.2106,False
P0DTD1_CHEMBL5441983,0.198,False
P0DTD1_CHEMBL5442057,0.2385,False
P0DTD1_CHEMBL5441396,0.2411,False
P0DTD1_CHEMBL5441387,0.2411,False
P0DTD1_CHEMBL5441595,0.234,False
P0DTD1_CHEMBL5441627,0.1979,False
P0DTD1_CHEMBL5441513,0.1982,False
P0DTD1_CHEMBL5442114,0.1959,False
P0DTD1_CHEMBL5441672,0.2142,False
P0DTD1_CHEMBL5441913,0.1926,False
P0DTD1_CHEMBL5442017,0.1855,False
P0DTD1_CHEMBL5442067,0.2046,False
P0DTD1_CHEMBL5441428,0.2046,False
P0DTD1_CHEMBL5442119,0.1753,False
P0DTD1_CHEMBL5441776,0.1569,False
P0DTD1_CHEMBL5441991,0.1569,False
P0DTD1_CHEMBL5441465,0.1957,False
P0DTD1_CHEMBL5441992,0.1649,False
P0DTD1_CHEMBL5441525,0.1981,False
P0DTD1_CHEMBL5441516,0.2056,False
P0DTD1_CHEMBL5441546,0.1753,False
P0DTD1_CHEMBL5441714,0.1837,False
P0DTD1_CHEMBL5441511,0.2043,False
P0DTD1_CHEMBL5442116,0.1818,False
P0DTD1_CHEMBL5441746,0.2184,False
P0DTD1_CHEMBL5441708,0.2222,False
P0DTD1_CHEMBL5441418,0.1982,False
P0DTD1_CHEMBL5441613,0.2046,False
P0DTD1_CHEMBL5441702,0.2135,False
P0DTD1_CHEMBL5441788,0.1957,False
P0DTD1_CHEMBL5442047,0.1848,False
P0DTD1_CHEMBL5442061,0.2534,False
P0DTD1_CHEMBL5441741,0.3,False
P0DTD1_CHEMBL5441815,0.2469,False
P0DTD1_CHEMBL5442142,0.2467,False
P0DTD1_CHEMBL5441719,0.3076,False
P0DTD1_CHEMBL5441784,0.2471,False
P0DTD1_CHEMBL5441604,0.25,False
P0DTD1_CHEMBL5441863,0.25,False
P0DTD1_CHEMBL5441530,0.2529,False
P0DTD1_CHEMBL5442035,0.262,False
P0DTD1_CHEMBL5441407,0.2471,False
P0DTD1_CHEMBL5441733,0.2588,False
P0DTD1_CHEMBL5441464,0.2471,False
P0DTD1_CHEMBL5441545,0.2659,False
P0DTD1_CHEMBL5441386,0.2471,False
P0DTD1_CHEMBL5441406,0.2441,False
P0DTD1_CHEMBL5441482,0.25,False
P0DTD1_CHEMBL5441891,0.2705,False
P0DTD1_CHEMBL5441737,0.2471,False
P0DTD1_CHEMBL5442154,0.2471,False
P0DTD1_CHEMBL5483082,0.2273,False
P0DTD1_CHEMBL5441878,0.238,False
P0DTD1_CHEMBL5441489,0.2469,False
P0DTD1_CHEMBL5441738,0.2325,False
P0DTD1_CHEMBL5441849,0.2317,False
P0DTD1_CHEMBL5441676,0.2195,False
P0DTD1_CHEMBL5441610,0.2317,False
P0DTD1_CHEMBL5441978,0.2368,False
P0DTD1_CHEMBL5442012,0.2433,False
P0DTD1_CHEMBL5441645,0.2598,False
P0DTD1_CHEMBL5441527,0.2222,False
P0DTD1_CHEMBL5441476,0.1648,False
P0DTD1_CHEMBL5441888,0.1595,False
P0DTD1_CHEMBL5442033,0.2134,False
P0DTD1_CHEMBL5441490,0.1827,False
P0DTD1_CHEMBL5442081,0.1904,False
P0DTD1_CHEMBL5441979,0.1735,False
P0DTD1_CHEMBL5441562,0.2559,False
P0DTD1_CHEMBL5441718,0.2449,False
P0DTD1_CHEMBL5441734,0.3066,False
P0DTD1_CHEMBL5441598,0.2856,False
P0DTD1_CHEMBL5424014,0.1765,False
P0DTD1_CHEMBL5438782,0.1709,False
P0DTD1_CHEMBL5401358,0.1666,False
P0DTD1_CHEMBL5409791,0.165,False
P0DTD1_CHEMBL5395225,0.1584,False
P0DTD1_CHEMBL5402990,0.165,False
P0DTD1_CHEMBL5441879,0.1875,False
P0DTD1_CHEMBL5441412,0.1895,False
P0DTD1_CHEMBL5441410,0.1827,False
P0DTD1_CHEMBL5441989,0.1938,False
P0DTD1_CHEMBL5441400,0.1827,False
P0DTD1_CHEMBL5441404,0.1731,False
P0DTD1_CHEMBL5441415,0.1899,False
P0DTD1_CHEMBL5441778,0.2178,False
P0DTD1_CHEMBL5441960,0.1963,False
P0DTD1_CHEMBL5441608,0.2,False
P0DTD1_CHEMBL5441394,0.1901,False
P0DTD1_CHEMBL5441761,0.196,False
P0DTD1_CHEMBL5441962,0.2411,False
P0DTD1_CHEMBL5441782,0.2411,False
P0DTD1_CHEMBL5441824,0.1982,False
P0DTD1_CHEMBL5441681,0.2659,False
P0DTD1_CHEMBL5441417,0.2471,False
P0DTD1_CHEMBL5441479,0.1648,False
P0DTD1_CHEMBL5441567,0.1827,False
P0DTD1_CHEMBL5441859,0.1649,False
P0DTD1_CHEMBL5441663,0.1827,False
P0DTD1_CHEMBL5441759,0.1735,False
P0DTD1_CHEMBL5425140,0.1904,False
P0DTD1_CHEMBL5441847,0.1818,False
P0DTD1_CHEMBL5427073,0.15,False
P0DTD1_CHEMBL5427494,0.1666,False
P0DTD1_CHEMBL5435314,0.171,False
P0DTD1_CHEMBL5414042,0.2023,False
P0DTD1_CHEMBL5410809,0.1729,False
P0DTD1_CHEMBL5411183,0.1744,False
P0DTD1_CHEMBL5410459,0.1978,False
P0DTD1_CHEMBL5437930,0.202,False
P0DTD1_CHEMBL5409154,0.2053,False
P0DTD1_CHEMBL5413108,0.2053,False
P0DTD1_CHEMBL5400538,0.2035,False
P0DTD1_CHEMBL5421327,0.2,False
P0DTD1_CHEMBL5398813,0.2255,False
P0DTD1_CHEMBL5414005,0.1945,False
P0DTD1_CHEMBL5415228,0.198,False
P0DTD1_CHEMBL5435034,0.2157,False
P0DTD1_CHEMBL5425010,0.161,False
P0DTD1_CHEMBL5440769,0.1759,False
P0DTD1_CHEMBL5398911,0.16,False
P0DTD1_CHEMBL5433693,0.1566,False
P0DTD1_CHEMBL5409790,0.1428,False
P0DTD1_CHEMBL5417410,0.1868,False
P0DTD1_CHEMBL5410934,0.2065,False
P0DTD1_CHEMBL5437199,0.2197,False
P0DTD1_CHEMBL5433473,0.1926,False
P0DTD1_CHEMBL5402209,0.1936,False
P0DTD1_CHEMBL5419891,0.2072,False
P0DTD1_CHEMBL5395044,0.2142,False
P0DTD1_CHEMBL5401195,0.2142,False
P0DTD1_CHEMBL5394565,0.2124,False
P0DTD1_CHEMBL5395848,0.1869,False
P0DTD1_CHEMBL5429124,0.2212,False
P0DTD1_CHEMBL5417240,0.1818,False
P0DTD1_CHEMBL5439502,0.193,False
P0DTD1_CHEMBL5398507,0.1547,False
P0DTD1_CHEMBL5411855,0.1818,False
P0DTD1_CHEMBL5402020,0.1589,False
P0DTD1_CHEMBL5441706,0.2122,False
P0DTD1_CHEMBL5400055,0.1774,False
P0DTD1_CHEMBL5407468,0.175,False
P0DTD1_CHEMBL5423096,0.1827,False
P0DTD1_CHEMBL5427053,0.1765,False
P0DTD1_CHEMBL5411560,0.2,False
P0DTD1_CHEMBL5428251,0.1981,False
P0DTD1_CHEMBL5397764,0.2019,False
P0DTD1_CHEMBL5441588,0.1875,False
P0DTD1_CHEMBL5441949,0.1945,False
P0DTD1_CHEMBL5442140,0.2111,False
P0DTD1_CHEMBL5441707,0.1909,False
P0DTD1_CHEMBL5441845,0.25,False
P0DTD1_CHEMBL5441399,0.2065,False
P0DTD1_CHEMBL5441390,0.1837,False
P0DTD1_CHEMBL5441838,0.202,False
P0DTD1_CHEMBL5441388,0.1818,False
P0DTD1_CHEMBL5441411,0.1837,False
P0DTD1_CHEMBL5441596,0.1818,False
P0DTD1_CHEMBL5441496,0.1899,False
P0DTD1_CHEMBL5441642,0.2222,False
P0DTD1_CHEMBL5442156,0.2159,False
P0DTD1_CHEMBL5441680,0.1954,False
P0DTD1_CHEMBL5441902,0.1837,False
P0DTD1_CHEMBL5441439,0.2065,False
P0DTD1_CHEMBL5442146,0.1837,False
P0DTD1_CHEMBL5441971,0.1927,False
P0DTD1_CHEMBL5441524,0.177,False
P0DTD1_CHEMBL5441650,0.1826,False
P0DTD1_CHEMBL5441519,0.184,False
P0DTD1_CHEMBL5441760,0.1869,False
P0DTD1_CHEMBL5408081,0.1912,False
P0DTD1_CHEMBL5406269,0.1666,False
P0DTD1_CHEMBL5441748,0.1899,False
P0DTD1_CHEMBL5414300,0.1753,False
P0DTD1_CHEMBL5442084,0.2211,False
P0DTD1_CHEMBL5442078,0.2637,False
P0DTD1_CHEMBL5441584,0.1782,False
P0DTD1_CHEMBL5442029,0.198,False
P0DTD1_CHEMBL5442086,0.1881,False
P0DTD1_CHEMBL5441629,0.1899,False
P0DTD1_CHEMBL5441467,0.1837,False
P0DTD1_CHEMBL5441474,0.2,False
P0DTD1_CHEMBL5441504,0.1765,False
P0DTD1_CHEMBL5441749,0.1919,False
P0DTD1_CHEMBL5408911,0.1578,False
P0DTD1_CHEMBL5423458,0.1653,False
P0DTD1_CHEMBL5403236,0.2404,False
P0DTD1_CHEMBL5441614,0.3171,False
P0DTD1_CHEMBL5418521,0.134,False
P0DTD1_CHEMBL5433055,0.1473,False
P0DTD1_CHEMBL5441526,0.198,False
P0DTD1_CHEMBL5441413,0.1794,False
P0DTD1_CHEMBL5441943,0.198,False
P0DTD1_CHEMBL5441424,0.1794,False
P0DTD1_CHEMBL5441682,0.2065,False
P0DTD1_CHEMBL5441549,0.2184,False
P0DTD1_CHEMBL5441594,0.2065,False
P0DTD1_CHEMBL5441436,0.2065,False
P0DTD1_CHEMBL5441869,0.1827,False
P0DTD1_CHEMBL5441392,0.2,False
P0DTD1_CHEMBL5441430,0.1875,False
P0DTD1_CHEMBL5442161,0.1827,False
P0DTD1_CHEMBL5441701,0.1875,False
P0DTD1_CHEMBL5441502,0.2876,False
P0DTD1_CHEMBL5441988,0.1938,False
P0DTD1_CHEMBL5441393,0.1947,False
P0DTD1_CHEMBL5441431,0.1947,False
P0DTD1_CHEMBL5441777,0.2588,False
P0DTD1_CHEMBL5441603,0.1748,False
P0DTD1_CHEMBL5441573,0.1855,False
P0DTD1_CHEMBL5441401,0.175,False
P0DTD1_CHEMBL5441405,0.1792,False
P0DTD1_CHEMBL5441403,0.175,False
P0DTD1_CHEMBL5441779,0.1731,False
P0DTD1_CHEMBL5439416,0.1522,False
P0DTD1_CHEMBL5441801,0.172,False
P0DTD1_CHEMBL5441726,0.1616,False
P0DTD1_CHEMBL5441757,0.1954,False
P0DTD1_CHEMBL5441976,0.2023,False
P0DTD1_CHEMBL5441484,0.3076,False
P0DTD1_CHEMBL5441842,0.2771,False
P0DTD1_CHEMBL5442103,0.2,False
P0DTD1_CHEMBL5427720,0.1731,False
P0DTD1_CHEMBL5424971,0.2039,False
P0DTD1_CHEMBL5415934,0.1869,False
P0DTD1_CHEMBL5438762,0.2059,False
P0DTD1_CHEMBL5394180,0.2039,False
P0DTD1_CHEMBL5411233,0.1652,False
P0DTD1_CHEMBL5402071,0.1495,False
P0DTD1_CHEMBL5442094,0.1979,False
P0DTD1_CHEMBL5441617,0.1978,False
P0DTD1_CHEMBL5441854,0.1938,False
P0DTD1_CHEMBL5441787,0.198,False
P0DTD1_CHEMBL5441751,0.2,False
P0DTD1_CHEMBL5428967,0.2427,False
P0DTD1_CHEMBL5441591,0.1837,False
P0DTD1_CHEMBL5442095,0.2043,False
P0DTD1_CHEMBL5441810,0.1895,False
P0DTD1_CHEMBL5441980,0.2264,False
P0DTD1_CHEMBL5441900,0.2062,False
P0DTD1_CHEMBL5441825,0.2747,False
P0DTD1_CHEMBL5441577,0.2527,False
P0DTD1_CHEMBL5441612,0.198,False
P0DTD1_CHEMBL5427783,0.1532,False
P0DTD1_CHEMBL5409350,0.1532,False
P0DTD1_CHEMBL5441632,0.3333,False
P0DTD1_CHEMBL5441886,0.2136,False
P0DTD1_CHEMBL5441800,0.25,False
P0DTD1_CHEMBL5434910,0.2473,False
P0DTD1_CHEMBL5441793,0.2314,False
P0DTD1_CHEMBL5410076,0.2021,False
P0DTD1_CHEMBL5408097,0.1904,False
P0DTD1_CHEMBL5405634,0.1809,False
P0DTD1_CHEMBL5423655,0.1904,False
P0DTD1_CHEMBL5428745,0.25,False
P0DTD1_CHEMBL5401656,0.1923,False
P0DTD1_CHEMBL5393994,0.1666,False
P0DTD1_CHEMBL5396377,0.209,False
P0DTD1_CHEMBL5413359,0.1798,False
P0DTD1_CHEMBL5421616,0.1683,False
P0DTD1_CHEMBL5442053,0.2195,False
P0DTD1_CHEMBL5441925,0.2876,False
P0DTD1_CHEMBL5441767,0.1936,False
P0DTD1_CHEMBL5441803,0.1936,False
P0DTD1_CHEMBL5441409,0.2644,False
P0DTD1_CHEMBL5441923,0.1932,False
P0DTD1_CHEMBL5441985,0.2615,False
P0DTD1_CHEMBL5441914,0.25,False
P0DTD1_CHEMBL5441951,0.2683,False
P0DTD1_CHEMBL5442126,0.2195,False
P0DTD1_CHEMBL5442117,0.2876,False
P0DTD1_CHEMBL5441398,0.2644,False
P0DTD1_CHEMBL5441967,0.262,False
P0DTD1_CHEMBL5405232,0.1578,False
P0DTD1_CHEMBL5441578,0.262,False
P0DTD1_CHEMBL5442060,0.2297,False
P0DTD1_CHEMBL5398479,0.1945,False
P0DTD1_CHEMBL5399253,0.1936,False
P0DTD1_CHEMBL5431050,0.196,False
P0DTD1_CHEMBL5424171,0.2,False
P0DTD1_CHEMBL5442020,0.2346,False
P0DTD1_CHEMBL5397501,0.228,False
P0DTD1_CHEMBL5414006,0.2449,False
P0DTD1_CHEMBL5433514,0.2688,False
P0DTD1_CHEMBL5411464,0.2761,False
P0DTD1_CHEMBL5442125,0.21,False
P0DTD1_CHEMBL5441498,0.2421,False
P0DTD1_CHEMBL5441946,0.21,False
P0DTD1_CHEMBL5442042,0.2222,False
P0DTD1_CHEMBL5441551,0.2922,False
P0DTD1_CHEMBL5441811,0.2771,False
P0DTD1_CHEMBL5441602,0.2529,False
P0DTD1_CHEMBL5397356,0.1547,False
P0DTD1_CHEMBL5441528,0.282,False
P0DTD1_CHEMBL5441438,0.282,False
P0DTD1_CHEMBL5441688,0.2446,False
P0DTD1_CHEMBL5430702,0.2024,False
P0DTD1_CHEMBL5421184,0.1798,False
P0DTD1_CHEMBL5397315,0.1666,False
P0DTD1_CHEMBL5441408,0.282,False
P0DTD1_CHEMBL5442162,0.2245,False
P0DTD1_CHEMBL5441904,0.2935,False
P0DTD1_CHEMBL5442136,0.2354,False
P0DTD1_CHEMBL5442009,0.2098,False
P0DTD1_CHEMBL5441867,0.2561,False
P0DTD1_CHEMBL5441880,0.3066,False
P0DTD1_CHEMBL5441766,0.1837,False
P0DTD1_CHEMBL5441520,0.1938,False
P0DTD1_CHEMBL5426089,0.1771,False
P0DTD1_CHEMBL5441690,0.1686,False
P0DTD1_CHEMBL5442076,0.172,False
P0DTD1_CHEMBL5442019,0.1616,False
P0DTD1_CHEMBL5442085,0.1855,False
P0DTD1_CHEMBL5441669,0.1979,False
P0DTD1_CHEMBL5424318,0.1975,False
P0DTD1_CHEMBL5406997,0.1744,False
P0DTD1_CHEMBL5427453,0.1807,False
P0DTD1_CHEMBL5441550,0.1897,False
P0DTD1_CHEMBL5441942,0.1632,False
P0DTD1_CHEMBL5415275,0.2222,False
P0DTD1_CHEMBL5441906,0.2037,False
P0DTD1_CHEMBL5421429,0.2079,False
P0DTD1_CHEMBL5397709,0.1942,False
P0DTD1_CHEMBL5402611,0.2079,False
P0DTD1_CHEMBL5431675,0.1731,False
P0DTD1_CHEMBL5412104,0.1682,False
P0DTD1_CHEMBL5400638,0.181,False
P0DTD1_CHEMBL5427101,0.1864,False
P0DTD1_CHEMBL5410336,0.1652,False
P0DTD1_CHEMBL5406405,0.1595,False
P0DTD1_CHEMBL5442046,0.2986,False
P0DTD1_CHEMBL5441984,0.2439,False
P0DTD1_CHEMBL5436099,0.2297,False
P0DTD1_CHEMBL5405544,0.2333,False
P0DTD1_CHEMBL5439047,0.2106,False
P0DTD1_CHEMBL5441723,0.1632,False
P0DTD1_CHEMBL5441958,0.1648,False
P0DTD1_CHEMBL5441736,0.1926,False
P0DTD1_CHEMBL5441908,0.1616,False
P0DTD1_CHEMBL5441639,0.1685,False
P0DTD1_CHEMBL5441830,0.191,False
P0DTD1_CHEMBL5441860,0.1826,False
P0DTD1_CHEMBL5441538,0.2142,False
P0DTD1_CHEMBL5394734,0.202,False
P0DTD1_CHEMBL5441970,0.2023,False
P0DTD1_CHEMBL5441421,0.1704,False
P0DTD1_CHEMBL5441874,0.1818,False
P0DTD1_CHEMBL5441924,0.1724,False
P0DTD1_CHEMBL5442032,0.1881,False
P0DTD1_CHEMBL5441518,0.1909,False
P0DTD1_CHEMBL5442051,0.1801,False
P0DTD1_CHEMBL5441389,0.196,False
P0DTD1_CHEMBL5441395,0.196,False
P0DTD1_CHEMBL5442004,0.1818,False
P0DTD1_CHEMBL5442152,0.198,False
P0DTD1_CHEMBL5441481,0.1881,False
P0DTD1_CHEMBL5441818,0.2065,False
P0DTD1_CHEMBL5441648,0.2065,False
P0DTD1_CHEMBL5441973,0.2585,False
P0DTD1_CHEMBL5441653,0.1875,False
P0DTD1_CHEMBL5442055,0.198,False
P0DTD1_CHEMBL5441922,0.184,False
P0DTD1_CHEMBL5441625,0.1685,False
P0DTD1_CHEMBL5441664,0.1744,False
P0DTD1_CHEMBL5437439,0.1899,False
P0DTD1_CHEMBL5412903,0.1919,False
P0DTD1_CHEMBL5427542,0.198,False
P0DTD1_CHEMBL5431872,0.2069,False
P0DTD1_CHEMBL5441995,0.2786,False
P0DTD1_CHEMBL5442121,0.2299,False
P0DTD1_CHEMBL5442097,0.1957,False
P0DTD1_CHEMBL5441437,0.2041,False
P0DTD1_CHEMBL5441391,0.198,False
P0DTD1_CHEMBL5441993,0.198,False
P0DTD1_CHEMBL5441957,0.2135,False
P0DTD1_CHEMBL5441763,0.25,False
P0DTD1_CHEMBL5433491,0.1326,False
P0DTD1_CHEMBL5439420,0.1733,False
P0DTD1_CHEMBL5409259,0.2153,False
P0DTD1_CHEMBL5436573,0.1776,False
P0DTD1_CHEMBL5412310,0.1881,False
P0DTD1_CHEMBL5396421,0.1863,False
P0DTD1_CHEMBL5439916,0.1881,False
P0DTD1_CHEMBL5402227,0.1904,False
P0DTD1_CHEMBL5400701,0.1852,False
P0DTD1_CHEMBL5394078,0.1666,False
P0DTD1_CHEMBL5409052,0.1652,False
P0DTD1_CHEMBL5399795,0.1809,False
P0DTD1_CHEMBL5405138,0.2048,False
P0DTD1_CHEMBL5421800,0.1765,False
P0DTD1_CHEMBL5426830,0.2817,False
P0DTD1_CHEMBL5395762,0.1409,False
P0DTD1_CHEMBL5438646,0.161,False
P0DTD1_CHEMBL5439086,0.1512,False
P0DTD1_CHEMBL5420170,0.1681,False
P0DTD1_CHEMBL5403276,0.156,False
P0DTD1_CHEMBL5411147,0.1554,False
P0DTD1_CHEMBL5423053,0.1428,False
P0DTD1_CHEMBL5437799,0.1505,False
P0DTD1_CHEMBL5418419,0.1387,False
P0DTD1_CHEMBL5407441,0.2174,False
P0DTD1_CHEMBL5408702,0.217,False
P0DTD1_CHEMBL5414023,0.217,False
P0DTD1_CHEMBL5418992,0.2289,False
P0DTD1_CHEMBL5403743,0.1945,False
P0DTD1_CHEMBL5417180,0.1963,False
P0DTD1_CHEMBL5430366,0.2209,False
P0DTD1_CHEMBL5412579,0.2095,False
P0DTD1_CHEMBL5441572,0.1982,False
P0DTD1_CHEMBL5396073,0.2307,False
P0DTD1_CHEMBL5442089,0.2764,False
P0DTD1_CHEMBL5441698,0.2588,False
P0DTD1_CHEMBL5441841,0.2588,False
P0DTD1_CHEMBL5442135,0.2023,False
P0DTD1_CHEMBL5441921,0.2125,False
P0DTD1_CHEMBL5441785,0.2169,False
P0DTD1_CHEMBL5438913,0.282,False
P0DTD1_CHEMBL5442079,0.2317,False
P0DTD1_CHEMBL5442059,0.2346,False
P0DTD1_CHEMBL5441675,0.2346,False
P0DTD1_CHEMBL5442099,0.2817,False
P0DTD1_CHEMBL5441699,0.1975,False
P0DTD1_CHEMBL5415241,0.1888,False
P0DTD1_CHEMBL5414823,0.2317,False
P0DTD1_CHEMBL5441646,0.2749,False
P0DTD1_CHEMBL5441899,0.2195,False
P0DTD1_CHEMBL5442056,0.2046,False
P0DTD1_CHEMBL5441865,0.2338,False
P0DTD1_CHEMBL5442104,0.2338,False
P0DTD1_CHEMBL5441937,0.2368,False
P0DTD1_CHEMBL5441832,0.2747,False
P0DTD1_CHEMBL5442068,0.1686,False
P0DTD1_CHEMBL5441711,0.1932,False
P0DTD1_CHEMBL5441695,0.1948,False
P0DTD1_CHEMBL5441466,0.1951,False
P0DTD1_CHEMBL5441975,0.1882,False
P0DTD1_CHEMBL5441821,0.1948,False
P0DTD1_CHEMBL5442106,0.1744,False
P0DTD1_CHEMBL5441804,0.2065,False
P0DTD1_CHEMBL5441918,0.282,False
P0DTD1_CHEMBL5441742,0.282,False
P0DTD1_CHEMBL5441586,0.2659,False
P0DTD1_CHEMBL5441514,0.2791,False
P0DTD1_CHEMBL5442159,0.25,False
P0DTD1_CHEMBL5441684,0.2747,False
P0DTD1_CHEMBL5442134,0.2472,False
P0DTD1_CHEMBL5441475,0.2764,False
P0DTD1_CHEMBL5441685,0.2625,False
P0DTD1_CHEMBL5441861,0.2693,False
P0DTD1_CHEMBL5441901,0.2747,False
P0DTD1_CHEMBL5441798,0.282,False
P0DTD1_CHEMBL5441655,0.3057,False
P0DTD1_CHEMBL5441480,0.3201,False
P0DTD1_CHEMBL5441656,0.3286,False
P0DTD1_CHEMBL5441981,0.2913,False
P0DTD1_CHEMBL5441789,0.3201,False
P0DTD1_CHEMBL5441768,0.1758,False
P0DTD1_CHEMBL5442031,0.1978,False
P0DTD1_CHEMBL5441641,0.1777,False
P0DTD1_CHEMBL5441622,0.2,False
P0DTD1_CHEMBL5441560,0.2222,False
P0DTD1_CHEMBL5441907,0.2,False
P0DTD1_CHEMBL5441894,0.2,False
P0DTD1_CHEMBL5437572,0.2018,False
P0DTD1_CHEMBL5433579,0.2,False
P0DTD1_CHEMBL5418478,0.2,False
P0DTD1_CHEMBL5407311,0.1982,False
P0DTD1_CHEMBL5430369,0.1904,False
P0DTD1_CHEMBL5426918,0.2371,False
P0DTD1_CHEMBL5436025,0.1852,False
P0DTD1_CHEMBL5406509,0.1881,False
P0DTD1_CHEMBL5415422,0.1888,False
P0DTD1_CHEMBL5426064,0.1578,False
P0DTD1_CHEMBL5435470,0.1653,False
P0DTD1_CHEMBL5437518,0.1954,False
P0DTD1_CHEMBL5398423,0.1682,False
P0DTD1_CHEMBL5438286,0.1666,False
P0DTD1_CHEMBL5427578,0.1558,False
P0DTD1_CHEMBL5416515,0.2208,False
P0DTD1_CHEMBL5433628,0.1875,False
P0DTD1_CHEMBL5433083,0.2167,False
P0DTD1_CHEMBL5406209,0.2031,False
P0DTD1_CHEMBL5410698,0.2881,False
P0DTD1_CHEMBL5436202,0.2113,False
P0DTD1_CHEMBL5430534,0.1733,False
P0DTD1_CHEMBL5418838,0.2,False
P0DTD1_CHEMBL5428437,0.2048,False
P0DTD1_CHEMBL5423390,0.2063,False
P0DTD1_CHEMBL5436067,0.2084,False
P0DTD1_CHEMBL5400454,0.2134,False
P0DTD1_CHEMBL5418540,0.1875,False
P0DTD1_CHEMBL5397302,0.1964,False
P0DTD1_CHEMBL5416294,0.1794,False
P0DTD1_CHEMBL5408630,0.1786,False
P0DTD1_CHEMBL5418940,0.2603,False
P0DTD1_CHEMBL5395882,0.2028,False
P0DTD1_CHEMBL5405838,0.1918,False
P0DTD1_CHEMBL5417362,0.1852,False
P0DTD1_CHEMBL5401478,0.1708,False
P0DTD1_CHEMBL5435180,0.2712,False
P0DTD1_CHEMBL5405362,0.2059,False
P0DTD1_CHEMBL5396109,0.16,False
P0DTD1_CHEMBL5413101,0.1559,False
P0DTD1_CHEMBL5412979,0.1538,False
P0DTD1_CHEMBL5416685,0.1945,False
P0DTD1_CHEMBL5420763,0.1942,False
P0DTD1_CHEMBL5402360,0.1895,False
P0DTD1_CHEMBL5428134,0.2151,False
P0DTD1_CHEMBL5439438,0.1842,False
P0DTD1_CHEMBL5399537,0.1782,False
P0DTD1_CHEMBL5406180,0.1864,False
P0DTD1_CHEMBL5423178,0.1864,False
P0DTD1_CHEMBL5419145,0.1803,False
P0DTD1_CHEMBL5425241,0.1976,False
P0DTD1_CHEMBL5418627,0.1968,False
P0DTD1_CHEMBL5439575,0.2106,False
P0DTD1_CHEMBL5400303,0.183,False
P0DTD1_CHEMBL5423618,0.2247,False
P0DTD1_CHEMBL5398166,0.1875,False
P0DTD1_CHEMBL5429980,0.2051,False
P0DTD1_CHEMBL5406114,0.2,False
P0DTD1_CHEMBL5425758,0.1975,False
P0DTD1_CHEMBL5418919,0.1807,False
P0DTD1_CHEMBL5422331,0.1666,False
P0DTD1_CHEMBL5418023,0.1757,False
P0DTD1_CHEMBL5394951,0.2106,False
P0DTD1_CHEMBL5398922,0.2169,False
P0DTD1_CHEMBL5404766,0.2073,False
P0DTD1_CHEMBL5442074,0.3,False
P0DTD1_CHEMBL5434729,0.2203,False
P0DTD1_CHEMBL5435359,0.141,False
P0DTD1_CHEMBL5441828,0.186,False
P0DTD1_CHEMBL5441635,0.2715,False
P0DTD1_CHEMBL5442149,0.2715,False
P10275_CHEMBL5423257,0.219,False
P10275_CHEMBL5399353,0.3538,False
P10275_CHEMBL5430612,0.3594,False
P10275_CHEMBL5398564,0.3538,False
P10275_CHEMBL5422234,0.3088,False
P10275_CHEMBL5421324,0.3284,False
P10275_CHEMBL5424470,0.3044,False
P10275_CHEMBL5398752,0.2942,False
P10275_CHEMBL5398420,0.2727,False
P10275_CHEMBL5431700,0.1948,False
P10275_CHEMBL5405109,0.1951,False
P10275_CHEMBL5401872,0.2319,False
P10275_CHEMBL5394108,0.2253,False
P10275_CHEMBL5424031,0.2,False
P10275_CHEMBL5439835,0.1559,False
P10275_CHEMBL5409469,0.2192,False
P10275_CHEMBL5416202,0.2031,False
P10275_CHEMBL5416819,0.1898,False
P10275_CHEMBL5395364,0.2051,False
P10275_CHEMBL5421312,0.1777,False
P10275_CHEMBL5440496,0.2208,False
P10275_CHEMBL5395976,0.191,False
P10275_CHEMBL5394445,0.2917,False
P10275_CHEMBL5430613,0.1538,False
P10275_CHEMBL5423482,0.1904,False
