compound_id,uniprot,affinity,in_sair
P08183_CHEMBL5407313,P08183,5.88,False
P08183_CHEMBL5407159,P08183,6.05,False
P08183_CHEMBL5421510,P08183,5.87,False
P08183_CHEMBL5414246,P08183,5.32,False
P08183_CHEMBL5416933,P08183,5.79,False
P08183_CHEMBL5411388,P08183,6.27,False
P08183_CHEMBL5401765,P08183,7.89,False
P08183_CHEMBL5428669,P08183,6.23,False
P08183_CHEMBL5438795,P08183,6.29,False
P08183_CHEMBL5418459,P08183,5.67,False
P08183_CHEMBL5394148,P08183,6.94,False
P08183_CHEMBL5419927,P08183,7.32,False
P08183_CHEMBL5396336,P08183,6.47,False
P08183_CHEMBL5404144,P08183,6.69,False
P08183_CHEMBL5400694,P08183,6.98,False
P08183_CHEMBL5423555,P08183,5.51,False
P08183_CHEMBL5422672,P08183,5.75,False
P08183_CHEMBL5436137,P08183,5.69,False
P08183_CHEMBL5399386,P08183,6.3,False
P08183_CHEMBL5426234,P08183,5.79,False
P08183_CHEMBL5414919,P08183,6.05,False
P08183_CHEMBL5434966,P08183,5.83,False
P08183_CHEMBL5394194,P08183,6.07,False
P08183_CHEMBL5416906,P08183,5.83,False
P08183_CHEMBL5407375,P08183,5.61,False
P08183_CHEMBL5432918,P08183,6.25,False
P08183_CHEMBL5422643,P08183,6.19,False
P08183_CHEMBL5431776,P08183,5.31,False
P08183_CHEMBL5411739,P08183,5.73,False
P08183_CHEMBL5429916,P08183,6.03,False
P08183_CHEMBL5401629,P08183,5.54,False
P08183_CHEMBL5409465,P08183,5.49,False
P08183_CHEMBL5420038,P08183,5.93,False
P08183_CHEMBL5424759,P08183,6.36,False
P08183_CHEMBL5416557,P08183,5.97,False
P08183_CHEMBL5407483,P08183,6.06,False
P08183_CHEMBL5423562,P08183,6.2,False
P08183_CHEMBL5402347,P08183,7.0,False
P08183_CHEMBL5396962,P08183,6.33,False
P08183_CHEMBL5412611,P08183,6.34,False
P08183_CHEMBL5400984,P08183,6.82,False
P08183_CHEMBL5438614,P08183,5.73,False
P08183_CHEMBL5426953,P08183,6.16,False
P08183_CHEMBL5408118,P08183,7.805,False
P08183_CHEMBL5439145,P08183,7.82,False
P08684_CHEMBL5441414,P08684,5.68,False
P08684_CHEMBL5441415,P08684,5.43,False
P08684_CHEMBL5441417,P08684,5.5,False
P08684_CHEMBL5409856,P08684,5.65,True
P08684_CHEMBL5422322,P08684,5.43,True
P08684_CHEMBL5405570,P08684,5.2,True
P08684_CHEMBL5419165,P08684,5.0,False
P08684_CHEMBL5412917,P08684,5.0,False
P08684_CHEMBL5395642,P08684,4.9,False
P08684_CHEMBL5401381,P08684,5.93,False
P08684_CHEMBL5429440,P08684,5.36,False
P08684_CHEMBL5435085,P08684,5.3,False
P08684_CHEMBL5441413,P08684,5.51,False
P08684_CHEMBL5441401,P08684,5.74,False
P08684_CHEMBL5439866,P08684,5.6,False
P08684_CHEMBL5412953,P08684,5.3,False
P08684_CHEMBL5420409,P08684,4.82,False
P08684_CHEMBL5439131,P08684,5.24,False
P08684_CHEMBL5420055,P08684,5.295,False
P08684_CHEMBL5403040,P08684,6.11,False
P08684_CHEMBL5435819,P08684,4.61,False
P08684_CHEMBL5403485,P08684,7.08,False
P08684_CHEMBL5427758,P08684,6.99,False
P08684_CHEMBL5410914,P08684,6.59,False
P08684_CHEMBL5411496,P08684,7.16,False
P08684_CHEMBL5430409,P08684,6.92,False
P08684_CHEMBL5396316,P08684,7.11,False
P08684_CHEMBL5408831,P08684,7.03,False
P08684_CHEMBL5416830,P08684,5.55,False
P08684_CHEMBL5404974,P08684,6.57,False
P08684_CHEMBL5441398,P08684,4.59,False
P08684_CHEMBL5425736,P08684,7.05,False
P08684_CHEMBL5402399,P08684,6.65,False
P08684_CHEMBL5416061,P08684,6.73,False
P08684_CHEMBL5400274,P08684,6.8,False
P08684_CHEMBL5425498,P08684,6.0,False
P08684_CHEMBL5395411,P08684,4.95,False
P08684_CHEMBL5418212,P08684,4.96,False
P08684_CHEMBL5395688,P08684,5.18,False
P08684_CHEMBL5435782,P08684,4.77,False
P08684_CHEMBL5430709,P08684,5.26,False
P08684_CHEMBL5406811,P08684,4.51,False
P08684_CHEMBL5395784,P08684,5.7,False
P08684_CHEMBL5424297,P08684,4.43,True
P08684_CHEMBL5441391,P08684,5.06,False
P08684_CHEMBL5432620,P08684,5.58,True
P08684_CHEMBL5412197,P08684,5.335,False
P08684_CHEMBL5397192,P08684,7.12,False
P08684_CHEMBL5422931,P08684,7.36,False
P08684_CHEMBL5428544,P08684,7.19,False
P08684_CHEMBL5407563,P08684,6.99,False
P08684_CHEMBL5427813,P08684,6.94,False
P08684_CHEMBL5429860,P08684,4.495,False
P08684_CHEMBL5418057,P08684,6.89,False
P08684_CHEMBL5419892,P08684,6.22,False
P08684_CHEMBL5420576,P08684,6.4,False
P08908_CHEMBL5433300,P08908,5.72,False
P08908_CHEMBL5405562,P08908,5.52,False
P08908_CHEMBL5406900,P08908,5.22,False
P08908_CHEMBL5397704,P08908,5.94,False
P08908_CHEMBL5405414,P08908,5.38,False
P08908_CHEMBL5419441,P08908,5.64,False
P08908_CHEMBL5416678,P08908,5.23,False
P08908_CHEMBL5433857,P08908,5.39,False
P08908_CHEMBL5400892,P08908,5.33,False
P08908_CHEMBL5410706,P08908,5.68,False
P08908_CHEMBL5420304,P08908,5.43,False
P08908_CHEMBL5434373,P08908,5.42,False
P08908_CHEMBL5412886,P08908,8.19,False
P08908_CHEMBL5424897,P08908,6.97,False
P08908_CHEMBL5409134,P08908,7.34,False
P08908_CHEMBL5437660,P08908,7.26,False
P08908_CHEMBL5408223,P08908,8.11,False
P08908_CHEMBL5404054,P08908,7.12,False
P08908_CHEMBL5436003,P08908,5.45,False
P08908_CHEMBL5423649,P08908,5.54,False
P08908_CHEMBL5395867,P08908,6.05,False
P08908_CHEMBL5406837,P08908,5.76,False
P08908_CHEMBL5397523,P08908,5.12,False
P08908_CHEMBL5434229,P08908,8.02,False
P08908_CHEMBL5431103,P08908,8.22,False
P08908_CHEMBL5403268,P08908,7.16,False
P08908_CHEMBL5422870,P08908,6.66,False
P08908_CHEMBL5403204,P08908,7.57,False
P08908_CHEMBL5418283,P08908,6.08,False
P08908_CHEMBL5427695,P08908,7.47,False
P08908_CHEMBL5415412,P08908,8.31,False
P08908_CHEMBL5425252,P08908,7.21,False
P08908_CHEMBL5400232,P08908,7.6,False
P08908_CHEMBL5404031,P08908,8.39,False
P08908_CHEMBL5407925,P08908,5.43,False
P08908_CHEMBL5402096,P08908,5.29,False
P08908_CHEMBL5435580,P08908,7.85,False
P08908_CHEMBL5411002,P08908,6.5,False
P08908_CHEMBL5424052,P08908,6.94,False
P08908_CHEMBL5422196,P08908,7.64,False
P08908_CHEMBL5429491,P08908,7.54,False
P08908_CHEMBL5395668,P08908,7.43,False
P08908_CHEMBL5420627,P08908,6.39,False
P08908_CHEMBL5439203,P08908,6.86,False
P08908_CHEMBL5436641,P08908,7.65,False
P08908_CHEMBL5429826,P08908,6.74,False
P09874_CHEMBL5399361,P09874,7.81,False
P09874_CHEMBL5395127,P09874,8.38,True
P09874_CHEMBL5411930,P09874,8.08,True
P09874_CHEMBL5419831,P09874,8.46,True
P09874_CHEMBL5400153,P09874,8.01,True
P09874_CHEMBL5434732,P09874,8.05,True
P09874_CHEMBL5406001,P09874,8.52,True
P09874_CHEMBL5432851,P09874,8.33,True
P09874_CHEMBL5428217,P09874,8.3,True
P09874_CHEMBL5435200,P09874,7.05,True
P09874_CHEMBL5421873,P09874,6.17,True
P09874_CHEMBL5423934,P09874,8.44,True
P09874_CHEMBL5423161,P09874,8.31,True
P09874_CHEMBL5411446,P09874,8.64,True
P09874_CHEMBL5435531,P09874,8.2,True
P09874_CHEMBL5404171,P09874,8.52,True
P09874_CHEMBL5432860,P09874,8.43,False
P09874_CHEMBL5437947,P09874,8.57,True
P09874_CHEMBL5394020,P09874,8.56,True
P09874_CHEMBL5425070,P09874,9.02,True
P09874_CHEMBL5433754,P09874,4.2,False
P09874_CHEMBL5393999,P09874,8.62,True
P09874_CHEMBL5435418,P09874,8.87,True
P09874_CHEMBL5437680,P09874,6.98,True
P09874_CHEMBL5422955,P09874,6.18,True
P09874_CHEMBL5421652,P09874,6.86,True
P09874_CHEMBL5409104,P09874,6.89,True
P09874_CHEMBL5427401,P09874,7.06,False
P09874_CHEMBL5396940,P09874,6.89,True
P09874_CHEMBL5425005,P09874,6.96,True
P09874_CHEMBL5431841,P09874,7.0,True
P09874_CHEMBL5397084,P09874,6.89,True
P09874_CHEMBL5396037,P09874,6.09,True
P09874_CHEMBL5408420,P09874,8.42,True
P09874_CHEMBL5426926,P09874,6.98,True
P09874_CHEMBL5433982,P09874,8.09,True
P09874_CHEMBL5419303,P09874,9.07,True
P09874_CHEMBL5421189,P09874,8.05,True
P09874_CHEMBL5416514,P09874,7.1,True
P09874_CHEMBL5393855,P09874,6.91,True
P09874_CHEMBL5411021,P09874,6.1,True
P09874_CHEMBL5407371,P09874,7.41,True
P09874_CHEMBL5420282,P09874,6.1,False
P09874_CHEMBL5422190,P09874,7.89,True
P09874_CHEMBL5432591,P09874,6.93,True
P09874_CHEMBL5438098,P09874,5.95,True
P09874_CHEMBL5420649,P09874,9.4,True
P09874_CHEMBL5427942,P09874,6.02,False
P09874_CHEMBL5433095,P09874,6.78,True
P09874_CHEMBL5437110,P09874,6.47,True
P09874_CHEMBL5431101,P09874,6.31,True
P09874_CHEMBL5394860,P09874,6.43,True
P09874_CHEMBL5409257,P09874,6.33,True
P09874_CHEMBL5431329,P09874,6.79,True
P09874_CHEMBL5404678,P09874,6.85,True
P09874_CHEMBL5417871,P09874,7.02,True
P09874_CHEMBL5413064,P09874,6.93,True
P09874_CHEMBL5420171,P09874,6.17,False
P09874_CHEMBL5410421,P09874,6.12,True
P09874_CHEMBL5397810,P09874,6.46,True
P09874_CHEMBL5421786,P09874,6.78,True
P09874_CHEMBL5424475,P09874,6.85,True
P09874_CHEMBL5438488,P09874,6.69,True
P09874_CHEMBL5415928,P09874,7.08,True
P09874_CHEMBL5398663,P09874,6.19,True
P09874_CHEMBL5403416,P09874,7.25,True
P09874_CHEMBL5441085,P09874,8.52,True
P09874_CHEMBL5398128,P09874,7.07,True
P09874_CHEMBL5429533,P09874,6.82,True
P09874_CHEMBL5428997,P09874,8.06,True
P09874_CHEMBL5428376,P09874,9.62,True
P09874_CHEMBL5393840,P09874,6.17,False
P09874_CHEMBL5438131,P09874,7.87,True
P09874_CHEMBL5401937,P09874,7.8,True
P09874_CHEMBL5424406,P09874,6.96,True
P09874_CHEMBL5427132,P09874,8.67,True
P09874_CHEMBL5434068,P09874,6.97,True
P09874_CHEMBL5431934,P09874,6.01,True
P09874_CHEMBL5411944,P09874,9.29,True
P09874_CHEMBL5400911,P09874,7.3,True
P09874_CHEMBL5405947,P09874,6.71,True
P09874_CHEMBL5430669,P09874,5.26,True
P09874_CHEMBL5404605,P09874,9.64,True
P09874_CHEMBL5398361,P09874,8.52,True
P09874_CHEMBL5403532,P09874,6.89,True
P09874_CHEMBL5427693,P09874,7.01,True
P09874_CHEMBL5428981,P09874,6.71,True
P09874_CHEMBL5417544,P09874,8.29,False
P09874_CHEMBL5407016,P09874,8.22,True
P09874_CHEMBL5427365,P09874,8.89,True
P09874_CHEMBL5427638,P09874,8.07,True
P09874_CHEMBL5417122,P09874,7.43,True
P09874_CHEMBL5440303,P09874,8.03,True
P09874_CHEMBL5403607,P09874,8.57,True
P09874_CHEMBL5403789,P09874,9.76,True
P09874_CHEMBL5417924,P09874,8.25,True
P09874_CHEMBL5437055,P09874,7.21,True
P09874_CHEMBL5436743,P09874,7.64,True
P09874_CHEMBL5412306,P09874,8.63,True
P09874_CHEMBL5423216,P09874,8.21,True
P09874_CHEMBL5410501,P09874,9.02,True
P09874_CHEMBL5432616,P09874,8.9,True
P09874_CHEMBL5425729,P09874,9.77,True
P09874_CHEMBL5429957,P09874,8.89,True
P09874_CHEMBL5401127,P09874,10.7,True
P09874_CHEMBL5408163,P09874,9.13,True
P09874_CHEMBL5416682,P09874,7.33,True
P09874_CHEMBL5425393,P09874,9.59,True
P09874_CHEMBL5421957,P09874,9.01,True
P09874_CHEMBL5395197,P09874,9.36,True
P09874_CHEMBL5397203,P09874,8.72,True
P09874_CHEMBL5434897,P09874,7.76,True
P09874_CHEMBL5414478,P09874,8.01,True
P09874_CHEMBL5439635,P09874,8.85,True
P09874_CHEMBL5416806,P09874,8.54,True
P09874_CHEMBL5423072,P09874,8.99,True
P09874_CHEMBL5428859,P09874,8.36,True
P09874_CHEMBL5421933,P09874,8.42,True
P09874_CHEMBL5419639,P09874,8.01,True
P09874_CHEMBL5397373,P09874,8.61,True
P09874_CHEMBL5421335,P09874,8.62,True
P09874_CHEMBL5437813,P09874,8.68,True
P09874_CHEMBL5414994,P09874,7.77,True
P09874_CHEMBL5418896,P09874,8.6,True
P09874_CHEMBL5432033,P09874,7.96,True
P09874_CHEMBL5428478,P09874,6.02,True
P09874_CHEMBL5408263,P09874,5.68,True
P0DTD1_CHEMBL5401763,P0DTD1,4.46,False
P0DTD1_CHEMBL5407849,P0DTD1,4.66,False
P0DTD1_CHEMBL5435659,P0DTD1,4.92,False
P0DTD1_CHEMBL5409319,P0DTD1,5.52,False
P0DTD1_CHEMBL5396631,P0DTD1,5.55,False
P0DTD1_CHEMBL5401883,P0DTD1,6.665,False
P0DTD1_CHEMBL5406957,P0DTD1,5.33,False
P0DTD1_CHEMBL5399907,P0DTD1,5.36,False
P0DTD1_CHEMBL5423593,P0DTD1,6.64,False
P0DTD1_CHEMBL5430129,P0DTD1,6.6,False
P0DTD1_CHEMBL5408402,P0DTD1,6.24,False
P0DTD1_CHEMBL5441037,P0DTD1,6.43,False
P0DTD1_CHEMBL5418476,P0DTD1,6.91,False
P0DTD1_CHEMBL5429971,P0DTD1,5.16,False
P0DTD1_CHEMBL5429672,P0DTD1,6.38,False
P0DTD1_CHEMBL5412724,P0DTD1,6.41,False
P0DTD1_CHEMBL5441950,P0DTD1,5.9,False
P0DTD1_CHEMBL5441791,P0DTD1,6.59,False
P0DTD1_CHEMBL5411271,P0DTD1,6.26,False
P0DTD1_CHEMBL5441510,P0DTD1,6.69,False
P0DTD1_CHEMBL5441605,P0DTD1,4.84,False
P0DTD1_CHEMBL5441935,P0DTD1,4.635,False
P0DTD1_CHEMBL5441732,P0DTD1,5.51,False
P0DTD1_CHEMBL5441826,P0DTD1,5.83,False
P0DTD1_CHEMBL5426704,P0DTD1,5.98,False
P0DTD1_CHEMBL5415290,P0DTD1,6.71,False
P0DTD1_CHEMBL5427537,P0DTD1,6.67,False
P0DTD1_CHEMBL5434998,P0DTD1,6.01,False
P0DTD1_CHEMBL5414443,P0DTD1,7.11,False
P0DTD1_CHEMBL5438575,P0DTD1,6.98,False
P0DTD1_CHEMBL5409804,P0DTD1,7.3,False
P0DTD1_CHEMBL5403964,P0DTD1,7.47,False
P0DTD1_CHEMBL5408555,P0DTD1,6.02,False
P0DTD1_CHEMBL5397992,P0DTD1,5.76,False
P0DTD1_CHEMBL5440889,P0DTD1,5.52,False
P0DTD1_CHEMBL5434494,P0DTD1,6.38,False
P0DTD1_CHEMBL5425267,P0DTD1,6.25,False
P0DTD1_CHEMBL5432119,P0DTD1,8.51,False
P0DTD1_CHEMBL5441539,P0DTD1,6.55,False
P0DTD1_CHEMBL5441427,P0DTD1,7.140000000000001,False
P0DTD1_CHEMBL5441471,P0DTD1,5.94,False
P0DTD1_CHEMBL5395936,P0DTD1,6.64,False
P0DTD1_CHEMBL5410610,P0DTD1,5.15,False
P0DTD1_CHEMBL5403352,P0DTD1,4.96,False
P0DTD1_CHEMBL5441402,P0DTD1,6.91,False
P0DTD1_CHEMBL5441700,P0DTD1,4.91,False
P0DTD1_CHEMBL5424128,P0DTD1,5.08,False
P0DTD1_CHEMBL5407708,P0DTD1,5.39,False
P0DTD1_CHEMBL5432454,P0DTD1,6.41,False
P0DTD1_CHEMBL5413385,P0DTD1,6.555,False
P0DTD1_CHEMBL5396481,P0DTD1,6.66,False
P0DTD1_CHEMBL5414071,P0DTD1,6.619999999999999,False
P0DTD1_CHEMBL5420595,P0DTD1,6.7,False
P0DTD1_CHEMBL5428994,P0DTD1,6.51,False
P0DTD1_CHEMBL5426613,P0DTD1,6.72,False
P0DTD1_CHEMBL5393926,P0DTD1,6.77,False
P0DTD1_CHEMBL5405557,P0DTD1,6.82,False
P0DTD1_CHEMBL5408912,P0DTD1,6.85,False
P0DTD1_CHEMBL5433524,P0DTD1,6.68,False
P0DTD1_CHEMBL5405589,P0DTD1,6.31,False
P0DTD1_CHEMBL5426970,P0DTD1,6.93,False
P0DTD1_CHEMBL5402239,P0DTD1,6.52,False
P0DTD1_CHEMBL5415120,P0DTD1,6.48,False
P0DTD1_CHEMBL5421269,P0DTD1,6.5,False
P0DTD1_CHEMBL5438553,P0DTD1,6.54,False
P0DTD1_CHEMBL5424235,P0DTD1,6.5,False
P0DTD1_CHEMBL5426938,P0DTD1,4.67,False
P0DTD1_CHEMBL5397697,P0DTD1,5.6,False
P0DTD1_CHEMBL5405842,P0DTD1,9.15,False
P0DTD1_CHEMBL5412571,P0DTD1,8.52,False
P0DTD1_CHEMBL5405273,P0DTD1,6.42,False
P0DTD1_CHEMBL5399660,P0DTD1,6.55,False
P0DTD1_CHEMBL5406891,P0DTD1,6.97,False
P0DTD1_CHEMBL5400991,P0DTD1,6.62,False
P0DTD1_CHEMBL5434000,P0DTD1,6.91,False
P0DTD1_CHEMBL5409249,P0DTD1,6.16,False
P0DTD1_CHEMBL5394410,P0DTD1,6.33,False
P0DTD1_CHEMBL5441563,P0DTD1,4.36,False
P0DTD1_CHEMBL5442069,P0DTD1,5.65,False
P0DTD1_CHEMBL5441727,P0DTD1,4.36,False
P0DTD1_CHEMBL5441819,P0DTD1,5.795,False
P0DTD1_CHEMBL5441643,P0DTD1,4.815,False
P0DTD1_CHEMBL5441930,P0DTD1,5.78,False
P0DTD1_CHEMBL5441856,P0DTD1,6.53,False
P0DTD1_CHEMBL5441587,P0DTD1,5.305,False
P0DTD1_CHEMBL5441883,P0DTD1,5.73,False
P0DTD1_CHEMBL5441871,P0DTD1,7.32,False
P0DTD1_CHEMBL5441794,P0DTD1,5.7,False
P0DTD1_CHEMBL5442006,P0DTD1,4.5600000000000005,False
P0DTD1_CHEMBL5441473,P0DTD1,7.0,False
P0DTD1_CHEMBL5441829,P0DTD1,7.22,False
P0DTD1_CHEMBL5441570,P0DTD1,6.62,False
P0DTD1_CHEMBL5441961,P0DTD1,5.765000000000001,False
P0DTD1_CHEMBL5442039,P0DTD1,4.7,False
P0DTD1_CHEMBL5441517,P0DTD1,6.48,False
P0DTD1_CHEMBL5441425,P0DTD1,6.965,False
P0DTD1_CHEMBL5442027,P0DTD1,5.905,False
P0DTD1_CHEMBL5441419,P0DTD1,7.035,False
P0DTD1_CHEMBL5441459,P0DTD1,6.62,False
P0DTD1_CHEMBL5442050,P0DTD1,4.705,False
P0DTD1_CHEMBL5441725,P0DTD1,5.46,False
P0DTD1_CHEMBL5441492,P0DTD1,5.26,False
P0DTD1_CHEMBL5441576,P0DTD1,5.635,False
P0DTD1_CHEMBL5441571,P0DTD1,6.44,False
P0DTD1_CHEMBL5441705,P0DTD1,5.21,False
P0DTD1_CHEMBL5441765,P0DTD1,5.609999999999999,False
P0DTD1_CHEMBL5441896,P0DTD1,7.13,False
P0DTD1_CHEMBL5441683,P0DTD1,6.0,False
P0DTD1_CHEMBL5442008,P0DTD1,7.03,False
P0DTD1_CHEMBL5441956,P0DTD1,5.665,False
P0DTD1_CHEMBL5441812,P0DTD1,4.77,False
P0DTD1_CHEMBL5442158,P0DTD1,6.94,False
P0DTD1_CHEMBL5442144,P0DTD1,5.525,False
P0DTD1_CHEMBL5441580,P0DTD1,6.08,False
P0DTD1_CHEMBL5441781,P0DTD1,5.94,False
P0DTD1_CHEMBL5441515,P0DTD1,5.154999999999999,False
P0DTD1_CHEMBL5441630,P0DTD1,5.390000000000001,False
P0DTD1_CHEMBL5442110,P0DTD1,5.805,False
P0DTD1_CHEMBL5441468,P0DTD1,5.57,False
P0DTD1_CHEMBL5441882,P0DTD1,6.065,False
P0DTD1_CHEMBL5441797,P0DTD1,5.925,False
P0DTD1_CHEMBL5441851,P0DTD1,6.140000000000001,False
P0DTD1_CHEMBL5442054,P0DTD1,7.22,False
P0DTD1_CHEMBL5441972,P0DTD1,5.6,False
P0DTD1_CHEMBL5441687,P0DTD1,5.45,False
P0DTD1_CHEMBL5441689,P0DTD1,7.07,False
P0DTD1_CHEMBL5441716,P0DTD1,7.03,False
P0DTD1_CHEMBL5441822,P0DTD1,5.855,False
P0DTD1_CHEMBL5441987,P0DTD1,6.62,False
P0DTD1_CHEMBL5441813,P0DTD1,7.29,False
P0DTD1_CHEMBL5441802,P0DTD1,5.195,False
P0DTD1_CHEMBL5441724,P0DTD1,6.109999999999999,False
P0DTD1_CHEMBL5441780,P0DTD1,6.045,False
P0DTD1_CHEMBL5441426,P0DTD1,7.17,False
P0DTD1_CHEMBL5441609,P0DTD1,5.1850000000000005,False
P0DTD1_CHEMBL5441696,P0DTD1,6.32,False
P0DTD1_CHEMBL5441589,P0DTD1,4.57,False
P0DTD1_CHEMBL5442015,P0DTD1,6.06,False
P0DTD1_CHEMBL5441619,P0DTD1,5.715,False
P0DTD1_CHEMBL5442153,P0DTD1,5.72,False
P0DTD1_CHEMBL5441620,P0DTD1,6.21,False
P0DTD1_CHEMBL5441420,P0DTD1,7.47,False
P0DTD1_CHEMBL5441982,P0DTD1,7.33,False
P0DTD1_CHEMBL5441397,P0DTD1,7.195,False
P0DTD1_CHEMBL5441652,P0DTD1,6.68,False
P0DTD1_CHEMBL5441416,P0DTD1,6.28,False
P0DTD1_CHEMBL5441435,P0DTD1,6.125,False
P0DTD1_CHEMBL5441434,P0DTD1,5.475,False
P0DTD1_CHEMBL5441414,P0DTD1,7.17,False
P0DTD1_CHEMBL5441440,P0DTD1,6.3,False
P0DTD1_CHEMBL5441508,P0DTD1,5.88,False
P0DTD1_CHEMBL5441634,P0DTD1,5.95,False
P0DTD1_CHEMBL5441938,P0DTD1,5.85,False
P0DTD1_CHEMBL5441952,P0DTD1,5.415,False
P0DTD1_CHEMBL5441432,P0DTD1,6.5,False
P0DTD1_CHEMBL5441433,P0DTD1,7.48,False
P0DTD1_CHEMBL5441823,P0DTD1,6.605,False
P0DTD1_CHEMBL5441441,P0DTD1,6.515000000000001,False
P0DTD1_CHEMBL5441429,P0DTD1,6.31,False
P0DTD1_CHEMBL5442036,P0DTD1,6.52,False
P0DTD1_CHEMBL5441422,P0DTD1,6.87,False
P0DTD1_CHEMBL5442120,P0DTD1,6.365,False
P0DTD1_CHEMBL5442100,P0DTD1,6.08,False
P0DTD1_CHEMBL5441423,P0DTD1,6.529999999999999,False
P0DTD1_CHEMBL5441764,P0DTD1,6.3,False
P0DTD1_CHEMBL5441555,P0DTD1,4.52,False
P0DTD1_CHEMBL5441739,P0DTD1,6.47,False
P0DTD1_CHEMBL5441990,P0DTD1,4.69,False
P0DTD1_CHEMBL5441486,P0DTD1,5.83,False
P0DTD1_CHEMBL5441835,P0DTD1,6.68,False
P0DTD1_CHEMBL5442087,P0DTD1,5.665,False
P0DTD1_CHEMBL5442049,P0DTD1,6.72,False
P0DTD1_CHEMBL5442072,P0DTD1,5.97,False
P0DTD1_CHEMBL5441575,P0DTD1,5.525,False
P0DTD1_CHEMBL5441844,P0DTD1,5.77,False
P0DTD1_CHEMBL5441506,P0DTD1,5.885,False
P0DTD1_CHEMBL5442037,P0DTD1,5.76,False
P0DTD1_CHEMBL5441954,P0DTD1,5.785,False
P0DTD1_CHEMBL5441893,P0DTD1,5.27,False
P0DTD1_CHEMBL5441755,P0DTD1,6.08,False
P0DTD1_CHEMBL5441771,P0DTD1,5.975,False
P0DTD1_CHEMBL5442045,P0DTD1,6.05,False
P0DTD1_CHEMBL5441977,P0DTD1,5.955,False
P0DTD1_CHEMBL5442077,P0DTD1,5.67,False
P0DTD1_CHEMBL5441626,P0DTD1,5.869999999999999,False
P0DTD1_CHEMBL5441647,P0DTD1,5.75,False
P0DTD1_CHEMBL5441754,P0DTD1,6.09,False
P0DTD1_CHEMBL5441533,P0DTD1,5.765000000000001,False
P0DTD1_CHEMBL5442070,P0DTD1,6.0,False
P0DTD1_CHEMBL5441495,P0DTD1,6.09,False
P0DTD1_CHEMBL5441892,P0DTD1,5.970000000000001,False
P0DTD1_CHEMBL5441936,P0DTD1,5.380000000000001,False
P0DTD1_CHEMBL5441983,P0DTD1,5.885,False
P0DTD1_CHEMBL5442057,P0DTD1,6.34,False
P0DTD1_CHEMBL5441396,P0DTD1,7.14,False
P0DTD1_CHEMBL5441387,P0DTD1,7.119999999999999,False
P0DTD1_CHEMBL5441595,P0DTD1,5.82,False
P0DTD1_CHEMBL5441627,P0DTD1,6.23,False
P0DTD1_CHEMBL5441513,P0DTD1,6.19,False
P0DTD1_CHEMBL5442114,P0DTD1,5.59,False
P0DTD1_CHEMBL5441672,P0DTD1,4.875,False
P0DTD1_CHEMBL5441913,P0DTD1,5.48,False
P0DTD1_CHEMBL5442017,P0DTD1,5.1850000000000005,False
P0DTD1_CHEMBL5442067,P0DTD1,4.9350000000000005,False
P0DTD1_CHEMBL5441428,P0DTD1,6.335,False
P0DTD1_CHEMBL5442119,P0DTD1,6.315,False
P0DTD1_CHEMBL5441776,P0DTD1,6.94,False
P0DTD1_CHEMBL5441991,P0DTD1,6.93,False
P0DTD1_CHEMBL5441465,P0DTD1,5.84,False
P0DTD1_CHEMBL5441992,P0DTD1,6.0,False
P0DTD1_CHEMBL5441525,P0DTD1,5.29,False
P0DTD1_CHEMBL5441516,P0DTD1,5.720000000000001,False
P0DTD1_CHEMBL5441546,P0DTD1,4.805,False
P0DTD1_CHEMBL5441714,P0DTD1,4.82,False
P0DTD1_CHEMBL5441511,P0DTD1,5.035,False
P0DTD1_CHEMBL5442116,P0DTD1,4.965,False
P0DTD1_CHEMBL5441746,P0DTD1,5.390000000000001,False
P0DTD1_CHEMBL5441708,P0DTD1,5.71,False
P0DTD1_CHEMBL5441418,P0DTD1,6.82,False
P0DTD1_CHEMBL5441613,P0DTD1,6.085,False
P0DTD1_CHEMBL5441702,P0DTD1,5.105,False
P0DTD1_CHEMBL5441788,P0DTD1,5.43,False
P0DTD1_CHEMBL5442047,P0DTD1,5.484999999999999,False
P0DTD1_CHEMBL5442061,P0DTD1,4.82,False
P0DTD1_CHEMBL5441741,P0DTD1,4.51,False
P0DTD1_CHEMBL5441815,P0DTD1,5.235,False
P0DTD1_CHEMBL5442142,P0DTD1,4.38,False
P0DTD1_CHEMBL5441719,P0DTD1,5.08,False
P0DTD1_CHEMBL5441784,P0DTD1,5.630000000000001,False
P0DTD1_CHEMBL5441604,P0DTD1,5.55,False
P0DTD1_CHEMBL5441863,P0DTD1,4.825,False
P0DTD1_CHEMBL5441530,P0DTD1,4.17,False
P0DTD1_CHEMBL5442035,P0DTD1,4.525,False
P0DTD1_CHEMBL5441407,P0DTD1,6.16,False
P0DTD1_CHEMBL5441733,P0DTD1,5.555,False
P0DTD1_CHEMBL5441464,P0DTD1,4.595000000000001,False
P0DTD1_CHEMBL5441545,P0DTD1,5.97,False
P0DTD1_CHEMBL5441386,P0DTD1,5.734999999999999,False
P0DTD1_CHEMBL5441406,P0DTD1,6.74,False
P0DTD1_CHEMBL5441482,P0DTD1,5.535,False
P0DTD1_CHEMBL5441891,P0DTD1,5.005,False
P0DTD1_CHEMBL5441737,P0DTD1,5.949999999999999,False
P0DTD1_CHEMBL5442154,P0DTD1,5.720000000000001,False
