compound_id,target,sim_same_target,std_union
P04629_CHEMBL5405759,P04629,1.0,1.0
P04629_CHEMBL5396972,P04629,1.0,1.0
P04629_CHEMBL5415833,P04629,1.0,1.0
P04629_CHEMBL5420615,P04629,1.0,1.0
P04629_CHEMBL5404881,P04629,1.0,1.0
P04629_CHEMBL5393854,P04629,1.0,1.0
P04629_CHEMBL5406744,P04629,1.0,1.0
P04629_CHEMBL5397303,P04629,1.0,1.0
P04629_CHEMBL5432162,P04629,1.0,1.0
P04629_CHEMBL5400736,P04629,1.0,1.0
P04629_CHEMBL5426828,P04629,1.0,1.0
P04629_CHEMBL5404983,P04629,1.0,1.0
P04629_CHEMBL5432542,P04629,1.0,1.0
P04629_CHEMBL5399648,P04629,1.0,1.0
P04629_CHEMBL5420150,P04629,1.0,1.0
P04629_CHEMBL5402864,P04629,1.0,1.0
P04629_CHEMBL5439790,P04629,1.0,1.0
P04629_CHEMBL5423111,P04629,1.0,1.0
P04629_CHEMBL5408496,P04629,1.0,1.0
P04629_CHEMBL5425999,P04629,1.0,1.0
P04629_CHEMBL5424704,P04629,1.0,1.0
P04629_CHEMBL5439446,P04629,1.0,1.0
P04629_CHEMBL5420852,P04629,1.0,1.0
P04629_CHEMBL5435158,P04629,1.0,1.0
P04629_CHEMBL5424463,P04629,1.0,1.0
P04629_CHEMBL5429187,P04629,1.0,1.0
P04629_CHEMBL5429940,P04629,0.8667,0.8667
P04629_CHEMBL5397250,P04629,1.0,1.0
P04629_CHEMBL5435416,P04629,1.0,1.0
P04629_CHEMBL5409434,P04629,1.0,1.0
P04629_CHEMBL5438019,P04629,1.0,1.0
P04629_CHEMBL5430106,P04629,1.0,1.0
P04629_CHEMBL5418250,P04629,1.0,1.0
P04629_CHEMBL5429009,P04629,1.0,1.0
P04629_CHEMBL5396416,P04629,1.0,1.0
P04629_CHEMBL5425790,P04629,1.0,1.0
P04629_CHEMBL5405656,P04629,1.0,1.0
P04629_CHEMBL5430972,P04629,1.0,1.0
P04629_CHEMBL5412525,P04629,1.0,1.0
P04629_CHEMBL5416004,P04629,1.0,1.0
P04629_CHEMBL5420791,P04629,1.0,1.0
P04629_CHEMBL5394049,P04629,1.0,1.0
P04629_CHEMBL5438621,P04629,1.0,1.0
P04629_CHEMBL5408929,P04629,1.0,1.0
P04629_CHEMBL5433110,P04629,1.0,1.0
P04629_CHEMBL5422195,P04629,1.0,1.0
P04629_CHEMBL5394378,P04629,1.0,1.0
P04629_CHEMBL5429379,P04629,1.0,1.0
P04629_CHEMBL5422461,P04629,1.0,1.0
P04629_CHEMBL5411653,P04629,1.0,1.0
P04629_CHEMBL5431604,P04629,0.7002,0.7002
P04629_CHEMBL5404930,P04629,0.8359,0.8359
P04629_CHEMBL5429933,P04629,1.0,1.0
P04629_CHEMBL5394749,P04629,0.3218,0.6309
P04629_CHEMBL5436505,P04629,0.3579,0.6724
P04629_CHEMBL5401007,P04629,1.0,1.0
P04629_CHEMBL5421856,P04629,1.0,1.0
P04629_CHEMBL5401510,P04629,1.0,1.0
P04629_CHEMBL5404415,P04629,1.0,1.0
P04629_CHEMBL5409228,P04629,1.0,1.0
P04629_CHEMBL5422996,P04629,1.0,1.0
P04629_CHEMBL5393979,P04629,1.0,1.0
P04629_CHEMBL5434909,P04629,0.8394,0.8394
P04629_CHEMBL5418831,P04629,0.8706,0.8706
P04629_CHEMBL5412950,P04629,1.0,1.0
P04629_CHEMBL5406403,P04629,0.6724,0.6724
P04629_CHEMBL5402630,P04629,0.7144,0.7144
P04629_CHEMBL5412694,P04629,0.7456,0.7456
P04629_CHEMBL5435508,P04629,0.623,0.623
P04629_CHEMBL5429071,P04629,0.6895,0.6895
P04629_CHEMBL5421895,P04629,1.0,1.0
P04629_CHEMBL5426432,P04629,1.0,1.0
P04629_CHEMBL5424554,P04629,1.0,1.0
P04629_CHEMBL5412491,P04629,1.0,1.0
P04629_CHEMBL5405520,P04629,1.0,1.0
P04629_CHEMBL5431992,P04629,1.0,1.0
P04629_CHEMBL5426605,P04629,0.7856,0.7856
P04629_CHEMBL5432702,P04629,0.8462,0.8462
P04629_CHEMBL5399429,P04629,0.8706,0.8706
P04629_CHEMBL5423414,P04629,0.7856,0.7856
P04629_CHEMBL5406562,P04629,0.7856,0.7856
P04629_CHEMBL5429205,P04629,1.0,1.0
P04629_CHEMBL5439400,P04629,1.0,1.0
P04629_CHEMBL5412443,P04629,0.7925,0.7925
P04629_CHEMBL5415584,P04629,1.0,1.0
P04629_CHEMBL5436311,P04629,0.7168,0.7168
P06276_CHEMBL5394478,P06276,0.4939,0.5674
P06276_CHEMBL5400593,P06276,0.5063,0.5845
P06276_CHEMBL5428978,P06276,0.519,0.5757
P06276_CHEMBL5410208,P06276,0.5674,0.5674
P06276_CHEMBL5431791,P06276,0.5156,0.6128
P06276_CHEMBL5399188,P06276,0.5156,0.6128
P06276_CHEMBL5421921,P06276,0.5063,0.5845
P06276_CHEMBL5417071,P06276,0.4917,0.604
P06276_CHEMBL5398025,P06276,0.418,0.5894
P06276_CHEMBL5422164,P06276,0.4243,0.6001
P06276_CHEMBL5403494,P06276,0.3999,0.5591
P06276_CHEMBL5397813,P06276,0.3157,0.5322
P06276_CHEMBL5420941,P06276,0.3845,0.5742
P06276_CHEMBL5399726,P06276,0.3906,0.585
P06276_CHEMBL5431372,P06276,0.3479,0.5713
P06276_CHEMBL5422439,P06276,0.3479,0.5713
P06276_CHEMBL5414976,P06276,0.3379,0.5615
P06276_CHEMBL5420342,P06276,0.3538,0.6274
P06276_CHEMBL5400996,P06276,0.356,0.647
P06276_CHEMBL5418052,P06276,0.3333,0.5425
P06276_CHEMBL5411459,P06276,0.4216,0.5923
P06276_CHEMBL5411568,P06276,0.6479,0.6479
P06276_CHEMBL5431415,P06276,0.6548,0.6548
P06276_CHEMBL5425456,P06276,0.686,0.686
P06276_CHEMBL5435772,P06276,0.7061,0.7061
P06276_CHEMBL5394683,P06276,0.6001,0.6001
P06276_CHEMBL5407856,P06276,0.5776,0.6553
P06276_CHEMBL5429001,P06276,0.3447,0.5127
P06276_CHEMBL5440735,P06276,0.5693,0.644
P06276_CHEMBL5413749,P06276,0.6665,0.6665
P06276_CHEMBL5408610,P06276,0.459,0.647
P06276_CHEMBL5404420,P06276,0.459,0.647
P06276_CHEMBL5421463,P06276,0.7461,0.7578
P06276_CHEMBL5406889,P06276,0.3677,0.6538
P06276_CHEMBL5420247,P06276,0.4375,0.6729
P06276_CHEMBL5409611,P06276,0.4153,0.6729
P06276_CHEMBL5412993,P06276,0.3823,0.6479
P06276_CHEMBL5398273,P06276,0.377,0.6602
P06276_CHEMBL5396049,P06276,0.4263,0.7446
P06276_CHEMBL5424979,P06276,0.3879,0.6602
P06276_CHEMBL5413699,P06276,0.377,0.6602
P06276_CHEMBL5420880,P06276,0.3789,0.7202
P06276_CHEMBL5437254,P06276,0.3789,0.7202
P06276_CHEMBL5434796,P06276,0.353,0.7061
P06276_CHEMBL5441139,P06276,0.3872,0.7998
P06276_CHEMBL5429766,P06276,0.3928,0.8223
P06276_CHEMBL5409303,P06276,0.7812,0.7935
P06276_CHEMBL5395691,P06276,0.5557,0.6553
P06276_CHEMBL5414324,P06276,0.4614,0.5103
P06276_CHEMBL5395228,P06276,0.8198,0.8643
P06276_CHEMBL5405929,P06276,0.5557,0.6553
P06276_CHEMBL5424787,P06276,0.7935,0.8066
P06276_CHEMBL5395270,P06276,0.7144,0.7681
P06276_CHEMBL5416421,P06276,0.7246,0.7793
P06276_CHEMBL5421196,P06276,0.7969,0.8066
P06276_CHEMBL5404463,P06276,0.7334,0.7466
P06276_CHEMBL5425753,P06276,0.7705,0.7705
P06276_CHEMBL5411758,P06276,0.7798,0.8447
P06276_CHEMBL5429690,P06276,0.5098,0.6528
P06276_CHEMBL5401121,P06276,0.4517,0.6348
P06276_CHEMBL5440083,P06276,0.4517,0.6348
P06276_CHEMBL5425341,P06276,0.4219,0.6665
P06276_CHEMBL5436185,P06276,0.4656,0.7021
P06276_CHEMBL5434452,P06276,0.4807,0.7236
P06276_CHEMBL5403457,P06276,0.8262,0.8262
P06276_CHEMBL5406359,P06276,0.2754,0.4934
P06276_CHEMBL5430829,P06276,0.4375,0.6113
P06276_CHEMBL5411397,P06276,0.7075,1.0
P06276_CHEMBL5422050,P06276,0.7422,1.0
P06276_CHEMBL5412500,P06276,0.769,1.0
P06276_CHEMBL5414873,P06276,0.6431,0.7207
P06276_CHEMBL5419243,P06276,0.6392,0.6392
P06276_CHEMBL5417346,P06276,0.9243,0.9243
P06276_CHEMBL5426103,P06276,0.6392,0.6392
P06276_CHEMBL5440753,P06276,0.9243,0.9243
P06276_CHEMBL5434553,P06276,0.9243,0.9243
P06276_CHEMBL5396497,P06276,0.9072,0.9072
P06276_CHEMBL5433692,P06276,0.6665,0.6665
P06276_CHEMBL5429608,P06276,0.5498,0.6553
P06276_CHEMBL5396394,P06276,0.5483,0.623
P06276_CHEMBL5435599,P06276,0.5591,0.6665
P06276_CHEMBL5426763,P06276,0.541,0.644
P06276_CHEMBL5407369,P06276,0.5078,0.603
P06276_CHEMBL5405546,P06276,0.7031,0.7031
P06276_CHEMBL5426641,P06276,0.2878,0.4546
P06276_CHEMBL5412278,P06276,0.303,0.5522
P06276_CHEMBL5412829,P06276,0.5498,0.6553
P06276_CHEMBL5408735,P06276,0.3433,0.5
P06276_CHEMBL5422875,P06276,0.4084,0.5771
P06276_CHEMBL5427320,P06276,0.3333,0.4375
P06276_CHEMBL5416357,P06276,0.2964,0.4126
P06276_CHEMBL5419364,P06276,0.7578,0.7578
P06276_CHEMBL5436261,P06276,0.625,0.625
P06276_CHEMBL5405496,P06276,0.5513,0.5513
P06276_CHEMBL5415210,P06276,0.5923,0.5923
P06276_CHEMBL5440573,P06276,0.3967,0.604
P06276_CHEMBL5416559,P06276,0.4531,0.6938
P06276_CHEMBL5418400,P06276,0.4363,0.6123
P06276_CHEMBL5417185,P06276,0.3999,0.5928
P06276_CHEMBL5408893,P06276,0.3333,0.4839
P06276_CHEMBL5415204,P06276,0.4575,0.6528
P06276_CHEMBL5439292,P06276,0.6841,0.6841
P06276_CHEMBL5433937,P06276,0.5454,0.7554
P06276_CHEMBL5439067,P06276,0.4199,0.7446
P06276_CHEMBL5438175,P06276,0.426,0.646
P06276_CHEMBL5430903,P06276,0.3809,1.0
P06276_CHEMBL5398901,P06276,0.8125,0.8169
P06276_CHEMBL5415150,P06276,0.3125,0.5127
P06276_CHEMBL5399673,P06276,0.3479,0.4211
P06276_CHEMBL5438801,P06276,0.9136,0.9136
P06276_CHEMBL5431870,P06276,0.7812,0.7812
P06276_CHEMBL5416710,P06276,0.3333,0.3872
P06276_CHEMBL5439093,P06276,0.3479,0.4211
P06276_CHEMBL5412564,P06276,0.6963,0.6963
P06276_CHEMBL5409365,P06276,0.6729,1.0
P06276_CHEMBL5411394,P06276,0.4226,0.873
P06276_CHEMBL5401934,P06276,0.5371,1.0
P06276_CHEMBL5418088,P06276,0.6841,0.6841
P06276_CHEMBL5436917,P06276,0.6089,0.6304
P06276_CHEMBL5426401,P06276,0.4358,0.6748
P06276_CHEMBL5414920,P06276,0.5283,1.0
P06276_CHEMBL5395541,P06276,0.6787,0.6787
P06276_CHEMBL5401178,P06276,0.394,0.6665
P06276_CHEMBL5412854,P06276,0.377,0.625
P06276_CHEMBL5409352,P06276,0.5,0.7236
P06276_CHEMBL5433139,P06276,0.6523,0.6719
P07333_CHEMBL5405436,P07333,0.7017,1.0
P07333_CHEMBL5418732,P07333,1.0,1.0
P07333_CHEMBL5415503,P07333,0.4443,0.9175
P07333_CHEMBL5428147,P07333,1.0,1.0
P07333_CHEMBL5430774,P07333,1.0,1.0
P07333_CHEMBL5438171,P07333,1.0,1.0
P07333_CHEMBL5427025,P07333,1.0,1.0
P07333_CHEMBL5422579,P07333,1.0,1.0
P07333_CHEMBL5422465,P07333,0.8687,0.8687
P07333_CHEMBL5417607,P07333,1.0,1.0
P07333_CHEMBL5407395,P07333,1.0,1.0
P07333_CHEMBL5431736,P07333,1.0,1.0
P07333_CHEMBL5417420,P07333,1.0,1.0
P07333_CHEMBL5406229,P07333,1.0,1.0
P07333_CHEMBL5424810,P07333,0.7378,0.7378
P07333_CHEMBL5401076,P07333,1.0,1.0
P07333_CHEMBL5404686,P07333,1.0,1.0
P07333_CHEMBL5400254,P07333,1.0,1.0
P07333_CHEMBL5399299,P07333,0.7798,0.7798
P07333_CHEMBL5394928,P07333,1.0,1.0
P07333_CHEMBL5418474,P07333,0.7417,0.7456
P07333_CHEMBL5431583,P07333,0.8262,1.0
P07333_CHEMBL5413223,P07333,1.0,1.0
P07333_CHEMBL5432592,P07333,0.7241,0.7593
P07333_CHEMBL5436096,P07333,1.0,1.0
P07333_CHEMBL5417945,P07333,1.0,1.0
P07333_CHEMBL5438430,P07333,0.7212,0.7212
P07333_CHEMBL5405639,P07333,1.0,1.0
P07333_CHEMBL5410996,P07333,1.0,1.0
P07333_CHEMBL5434318,P07333,1.0,1.0
P07333_CHEMBL5429835,P07333,1.0,1.0
P07333_CHEMBL5432649,P07333,0.8301,0.8301
P07333_CHEMBL5410355,P07333,0.8149,0.8149
P07333_CHEMBL5403478,P07333,0.7544,1.0
P07333_CHEMBL5428255,P07333,1.0,1.0
P07333_CHEMBL5426924,P07333,0.7778,0.7925
P07333_CHEMBL5428593,P07333,1.0,1.0
P07333_CHEMBL5397493,P07333,1.0,1.0
P07333_CHEMBL5424694,P07333,1.0,1.0
P07333_CHEMBL5403333,P07333,1.0,1.0
P07333_CHEMBL5419520,P07333,1.0,1.0
P07333_CHEMBL5406951,P07333,1.0,1.0
P07333_CHEMBL5416633,P07333,0.8213,0.8213
P07333_CHEMBL5431035,P07333,1.0,1.0
P07333_CHEMBL5416379,P07333,1.0,1.0
P07333_CHEMBL5416772,P07333,1.0,1.0
P07333_CHEMBL5415647,P07333,1.0,1.0
P07333_CHEMBL5425883,P07333,0.7832,0.7832
P07333_CHEMBL5406771,P07333,0.9434,0.9434
P07333_CHEMBL5439547,P07333,1.0,1.0
P07333_CHEMBL5435513,P07333,1.0,1.0
P07333_CHEMBL5411378,P07333,1.0,1.0
P07333_CHEMBL5430633,P07333,1.0,1.0
P07333_CHEMBL5414671,P07333,0.7681,0.7681
P07333_CHEMBL5411522,P07333,1.0,1.0
P07333_CHEMBL5399857,P07333,0.8037,0.8037
P07333_CHEMBL5408316,P07333,0.772,0.772
P07333_CHEMBL5398307,P07333,1.0,1.0
P07333_CHEMBL5440766,P07333,1.0,1.0
P07333_CHEMBL5414964,P07333,0.8198,0.8369
P07333_CHEMBL5431785,P07333,0.8369,0.8369
P07333_CHEMBL5395449,P07333,0.75,0.75
P07333_CHEMBL5405206,P07333,0.7705,0.7705
P07333_CHEMBL5439126,P07333,1.0,1.0
P07333_CHEMBL5417719,P07333,0.7778,0.7778
P07333_CHEMBL5397426,P07333,0.7778,0.7778
P07333_CHEMBL5418087,P07333,0.8833,0.8833
P07333_CHEMBL5430348,P07333,1.0,1.0
P07333_CHEMBL5428404,P07333,1.0,1.0
P07333_CHEMBL5410595,P07333,1.0,1.0
P07333_CHEMBL5420485,P07333,0.8237,0.8237
P07333_CHEMBL5397490,P07333,1.0,1.0
P07333_CHEMBL5411617,P07333,1.0,1.0
P07333_CHEMBL5404033,P07333,0.8423,0.8423
P07333_CHEMBL5398778,P07333,1.0,1.0
P07333_CHEMBL5436321,P07333,0.7925,0.7925
P07333_CHEMBL5417494,P07333,1.0,1.0
P07333_CHEMBL5435576,P07333,1.0,1.0
P07333_CHEMBL5431339,P07333,0.625,0.625
P07333_CHEMBL5397557,P07333,0.6602,0.8042
P07333_CHEMBL5439143,P07333,0.6113,0.814
P08183_CHEMBL5425185,P08183,0.6479,0.6758
P08183_CHEMBL5437398,P08183,0.447,0.4773
P08183_CHEMBL5436340,P08183,0.4075,0.4634
P08183_CHEMBL5429850,P08183,0.3828,0.5454
P08183_CHEMBL5430468,P08183,0.627,0.627
P08183_CHEMBL5413805,P08183,0.627,0.627
P08183_CHEMBL5434737,P08183,0.6152,0.6152
P08183_CHEMBL5438188,P08183,0.5264,0.5264
P08183_CHEMBL5439235,P08183,0.2986,0.7744
P08183_CHEMBL5419493,P08183,0.3108,0.7871
P08183_CHEMBL5405329,P08183,0.3186,0.8105
P08183_CHEMBL5421503,P08183,0.3491,0.8105
P08183_CHEMBL5405630,P08183,0.4824,0.6001
P08183_CHEMBL5399482,P08183,0.238,0.4285
P08183_CHEMBL5417686,P08183,0.5063,0.5063
P08183_CHEMBL5400964,P08183,0.5737,0.6104
P08183_CHEMBL5426932,P08183,0.2622,0.449
P08183_CHEMBL5437506,P08183,0.3,0.4319
P08183_CHEMBL5415709,P08183,0.5737,0.6104
P08183_CHEMBL5438538,P08183,0.5518,0.6206
P08183_CHEMBL5425919,P08183,0.5425,0.6104
P08183_CHEMBL5402480,P08183,0.5425,0.6104
P08183_CHEMBL5418484,P08183,0.5425,0.6104
P08183_CHEMBL5441059,P08183,0.4854,0.522
P08183_CHEMBL5420094,P08183,0.5405,0.5405
P08183_CHEMBL5412607,P08183,0.4788,0.5264
P08183_CHEMBL5437560,P08183,0.4856,0.5293
P08183_CHEMBL5415893,P08183,0.4824,0.4824
P08183_CHEMBL5436448,P08183,0.5571,0.5571
P08183_CHEMBL5396671,P08183,0.5122,0.5122
P08183_CHEMBL5407482,P08183,0.5317,0.5317
P08183_CHEMBL5407412,P08183,0.5601,0.5601
P08183_CHEMBL5431081,P08183,0.5249,0.5249
P08183_CHEMBL5412371,P08183,0.5117,0.5117
P08183_CHEMBL5425892,P08183,0.5781,0.5781
P08183_CHEMBL5399662,P08183,0.5117,0.5117
P08183_CHEMBL5426025,P08183,0.4827,0.4827
P08183_CHEMBL5398052,P08183,0.5186,0.5186
P08183_CHEMBL5407313,P08183,0.5,0.54
P08183_CHEMBL5407159,P08183,0.5791,0.5791
P08183_CHEMBL5421510,P08183,0.5059,0.5059
P08183_CHEMBL5414246,P08183,0.4883,0.4883
P08183_CHEMBL5416933,P08183,0.5186,0.5186
P08183_CHEMBL5411388,P08183,0.5059,0.5059
P08183_CHEMBL5401765,P08183,0.5,0.5186
P08183_CHEMBL5428669,P08183,0.5,0.5186
P08183_CHEMBL5438795,P08183,0.5264,0.5347
P08183_CHEMBL5418459,P08183,0.5361,0.5361
P08183_CHEMBL5394148,P08183,0.5132,0.5625
P08183_CHEMBL5419927,P08183,0.4934,0.521
P08183_CHEMBL5396336,P08183,0.5859,0.5859
P08183_CHEMBL5404144,P08183,0.4856,0.543
P08183_CHEMBL5400694,P08183,0.4856,0.543
P08183_CHEMBL5423555,P08183,0.5073,0.5674
P08183_CHEMBL5422672,P08183,0.6152,0.6152
P08183_CHEMBL5436137,P08183,0.6152,0.6152
P08183_CHEMBL5399386,P08183,0.6211,0.6211
P08183_CHEMBL5426234,P08183,0.6152,0.623
P08183_CHEMBL5414919,P08183,0.5078,0.6152
P08183_CHEMBL5434966,P08183,0.6406,0.6406
P08183_CHEMBL5394194,P08183,0.5498,0.6167
P08183_CHEMBL5416906,P08183,0.541,0.6094
P08183_CHEMBL5407375,P08183,0.541,0.6094
P08183_CHEMBL5432918,P08183,0.5845,0.5967
P08183_CHEMBL5422643,P08183,0.5078,0.6348
P08183_CHEMBL5431776,P08183,0.6665,0.6787
P08183_CHEMBL5411739,P08183,0.541,0.6333
P08183_CHEMBL5429916,P08183,0.5322,0.623
P08183_CHEMBL5401629,P08183,0.5322,0.623
P08183_CHEMBL5409465,P08183,0.5645,0.6553
P08183_CHEMBL5420038,P08183,0.5,0.6089
P08183_CHEMBL5424759,P08183,0.5781,0.5806
P08183_CHEMBL5416557,P08183,0.6665,0.6665
P08183_CHEMBL5407483,P08183,0.5864,0.6431
P08183_CHEMBL5423562,P08183,0.603,0.603
P08183_CHEMBL5402347,P08183,0.5352,0.5576
P08183_CHEMBL5396962,P08183,0.5317,0.5317
P08183_CHEMBL5412611,P08183,0.5781,0.5806
P08183_CHEMBL5400984,P08183,0.5146,0.5288
P08183_CHEMBL5438614,P08183,0.5059,0.5059
P08183_CHEMBL5426953,P08183,0.7188,0.7461
P08183_CHEMBL5408118,P08183,0.5415,0.6665
P08183_CHEMBL5439145,P08183,0.5342,0.6665
P08684_CHEMBL5441414,P08684,0.2474,0.3767
P08684_CHEMBL5441415,P08684,0.2474,0.3767
P08684_CHEMBL5441417,P08684,0.3125,0.4575
P08684_CHEMBL5409856,P08684,1.0,1.0
P08684_CHEMBL5422322,P08684,1.0,1.0
P08684_CHEMBL5405570,P08684,1.0,1.0
P08684_CHEMBL5419165,P08684,0.3293,0.4099
P08684_CHEMBL5412917,P08684,0.3867,0.5288
P08684_CHEMBL5395642,P08684,0.3086,1.0
P08684_CHEMBL5401381,P08684,0.4495,1.0
P08684_CHEMBL5429440,P08684,0.4495,1.0
P08684_CHEMBL5435085,P08684,0.4324,1.0
P08684_CHEMBL5441413,P08684,0.2427,0.4194
P08684_CHEMBL5441401,P08684,0.25,0.3896
P08684_CHEMBL5439866,P08684,0.54,0.5884
P08684_CHEMBL5412953,P08684,0.3076,1.0
P08684_CHEMBL5420409,P08684,0.2922,1.0
P08684_CHEMBL5439131,P08684,0.3201,1.0
P08684_CHEMBL5420055,P08684,0.2876,1.0
P08684_CHEMBL5403040,P08684,0.625,0.7236
P08684_CHEMBL5435819,P08684,0.6621,1.0
P08684_CHEMBL5403485,P08684,0.6802,0.7114
P08684_CHEMBL5427758,P08684,0.4912,0.6665
P08684_CHEMBL5410914,P08684,0.6079,0.646
P08684_CHEMBL5411496,P08684,0.7002,0.729
P08684_CHEMBL5430409,P08684,0.5093,0.7349
P08684_CHEMBL5396316,P08684,0.6743,0.7046
P08684_CHEMBL5408831,P08684,0.6597,0.7236
P08684_CHEMBL5416830,P08684,0.7593,0.769
P08684_CHEMBL5404974,P08684,0.6738,0.6807
P08684_CHEMBL5441398,P08684,0.3225,0.4033
P08684_CHEMBL5425736,P08684,0.6733,0.7393
P08684_CHEMBL5402399,P08684,0.5,0.6226
P08684_CHEMBL5416061,P08684,0.5,0.686
P08684_CHEMBL5400274,P08684,0.5557,0.7554
P08684_CHEMBL5425498,P08684,0.4719,1.0
P08684_CHEMBL5395411,P08684,0.8057,0.9707
P08684_CHEMBL5418212,P08684,0.437,1.0
P08684_CHEMBL5395688,P08684,0.4749,1.0
P08684_CHEMBL5435782,P08684,0.2527,0.7949
P08684_CHEMBL5430709,P08684,0.3008,0.6743
P08684_CHEMBL5406811,P08684,0.3215,0.5303
P08684_CHEMBL5395784,P08684,0.4075,0.5
P08684_CHEMBL5424297,P08684,1.0,1.0
P08684_CHEMBL5441391,P08684,0.2421,0.3333
P08684_CHEMBL5432620,P08684,1.0,1.0
P08684_CHEMBL5412197,P08684,0.2688,1.0
P08684_CHEMBL5397192,P08684,0.5747,0.6138
P08684_CHEMBL5422931,P08684,0.5,0.7856
P08684_CHEMBL5428544,P08684,0.4285,0.8569
P08684_CHEMBL5407563,P08684,0.7144,0.7251
P08684_CHEMBL5427813,P08684,0.5625,0.7319
P08684_CHEMBL5429860,P08684,0.3767,0.5571
P08684_CHEMBL5418057,P08684,0.5557,0.6807
P08684_CHEMBL5419892,P08684,0.2581,0.8262
P08684_CHEMBL5420576,P08684,0.5737,0.6763
P08908_CHEMBL5433300,P08908,0.7021,0.7021
P08908_CHEMBL5405562,P08908,0.7827,0.7827
P08908_CHEMBL5406900,P08908,0.6938,0.6938
P08908_CHEMBL5397704,P08908,0.5771,0.6226
P08908_CHEMBL5405414,P08908,0.4827,0.5488
P08908_CHEMBL5419441,P08908,0.5742,0.5894
P08908_CHEMBL5416678,P08908,0.5356,0.5518
P08908_CHEMBL5433857,P08908,0.7236,0.7236
P08908_CHEMBL5400892,P08908,0.4666,0.5239
P08908_CHEMBL5410706,P08908,0.5386,0.5938
P08908_CHEMBL5420304,P08908,0.6938,0.6938
P08908_CHEMBL5434373,P08908,0.6665,0.6665
P08908_CHEMBL5412886,P08908,0.5293,0.6309
P08908_CHEMBL5424897,P08908,0.5312,0.5601
P08908_CHEMBL5409134,P08908,0.6211,0.6562
P08908_CHEMBL5437660,P08908,0.5576,0.5576
P08908_CHEMBL5408223,P08908,0.6001,0.6924
P08908_CHEMBL5404054,P08908,0.5269,0.7163
P08908_CHEMBL5436003,P08908,0.6602,0.6602
P08908_CHEMBL5423649,P08908,0.5801,0.6045
P08908_CHEMBL5395867,P08908,0.6152,0.6528
P08908_CHEMBL5406837,P08908,0.7446,0.7446
P08908_CHEMBL5397523,P08908,0.7173,0.7271
P08908_CHEMBL5434229,P08908,0.5,0.6055
P08908_CHEMBL5431103,P08908,0.7051,0.7759
P08908_CHEMBL5403268,P08908,0.5073,0.6763
P08908_CHEMBL5422870,P08908,0.5264,0.6484
P08908_CHEMBL5403204,P08908,0.5776,0.6523
P08908_CHEMBL5418283,P08908,0.5942,0.6499
P08908_CHEMBL5427695,P08908,0.6772,0.6831
P08908_CHEMBL5415412,P08908,0.645,0.73
P08908_CHEMBL5425252,P08908,0.623,0.7798
P08908_CHEMBL5400232,P08908,0.645,0.772
P08908_CHEMBL5404031,P08908,0.5454,0.623
P08908_CHEMBL5407925,P08908,0.4834,0.5415
P08908_CHEMBL5402096,P08908,0.6274,0.6274
P08908_CHEMBL5435580,P08908,0.6865,0.6865
P08908_CHEMBL5411002,P08908,0.6211,0.623
P08908_CHEMBL5424052,P08908,0.522,0.623
P08908_CHEMBL5422196,P08908,0.5537,0.6665
P08908_CHEMBL5429491,P08908,0.5693,0.6553
P08908_CHEMBL5395668,P08908,0.603,0.6553
P08908_CHEMBL5420627,P08908,0.6333,0.6333
P08908_CHEMBL5439203,P08908,0.5903,0.709
P08908_CHEMBL5436641,P08908,0.4866,0.6484
P08908_CHEMBL5429826,P08908,0.6177,0.7759
P09874_CHEMBL5399361,P09874,0.8154,1.0
P09874_CHEMBL5395127,P09874,1.0,1.0
P09874_CHEMBL5411930,P09874,1.0,1.0
P09874_CHEMBL5419831,P09874,1.0,1.0
P09874_CHEMBL5400153,P09874,1.0,1.0
P09874_CHEMBL5434732,P09874,1.0,1.0
P09874_CHEMBL5406001,P09874,1.0,1.0
P09874_CHEMBL5432851,P09874,1.0,1.0
P09874_CHEMBL5428217,P09874,1.0,1.0
P09874_CHEMBL5435200,P09874,1.0,1.0
P09874_CHEMBL5421873,P09874,1.0,1.0
P09874_CHEMBL5423934,P09874,1.0,1.0
P09874_CHEMBL5423161,P09874,1.0,1.0
P09874_CHEMBL5411446,P09874,1.0,1.0
P09874_CHEMBL5435531,P09874,1.0,1.0
P09874_CHEMBL5404171,P09874,1.0,1.0
P09874_CHEMBL5432860,P09874,0.8613,1.0
P09874_CHEMBL5437947,P09874,1.0,1.0
P09874_CHEMBL5394020,P09874,1.0,1.0
P09874_CHEMBL5425070,P09874,1.0,1.0
P09874_CHEMBL5433754,P09874,0.25,0.5146
P09874_CHEMBL5393999,P09874,1.0,1.0
P09874_CHEMBL5435418,P09874,1.0,1.0
P09874_CHEMBL5437680,P09874,1.0,1.0
P09874_CHEMBL5422955,P09874,1.0,1.0
P09874_CHEMBL5421652,P09874,1.0,1.0
P09874_CHEMBL5409104,P09874,1.0,1.0
P09874_CHEMBL5427401,P09874,0.7534,0.7534
P09874_CHEMBL5396940,P09874,1.0,1.0
P09874_CHEMBL5425005,P09874,1.0,1.0
P09874_CHEMBL5431841,P09874,1.0,1.0
P09874_CHEMBL5397084,P09874,1.0,1.0
P09874_CHEMBL5396037,P09874,1.0,1.0
P09874_CHEMBL5408420,P09874,1.0,1.0
P09874_CHEMBL5426926,P09874,1.0,1.0
P09874_CHEMBL5433982,P09874,1.0,1.0
