compound_id,uniprot,affinity,ex_label,fl_label,sim_union
P00918_CHEMBL5433578,P00918,7.0,,,0.5371
P00918_CHEMBL5399204,P00918,7.69,,,0.603
P00918_CHEMBL5433154,P00918,8.07,,,0.5146
P00918_CHEMBL5409881,P00918,8.02,,,0.5557
P00918_CHEMBL5403938,P00918,7.02,,,0.603
P00918_CHEMBL5421790,P00918,8.41,,,0.5146
P00918_CHEMBL5433629,P00918,6.62,,,0.5469
P00918_CHEMBL5425764,P00918,6.42,,,0.5078
P00918_CHEMBL5420500,P00918,6.49,,,0.4834
P00918_CHEMBL5432812,P00918,7.7,,,0.6069
P00918_CHEMBL5408885,P00918,7.42,,,0.7896
P00918_CHEMBL5403077,P00918,8.21,,,0.6562
P00918_CHEMBL5420858,P00918,7.25,,,0.5903
P00918_CHEMBL5396677,P00918,7.47,,,0.6001
P00918_CHEMBL5413403,P00918,7.17,,,0.6152
P00918_CHEMBL5410282,P00918,5.4,,,0.4363
P00918_CHEMBL5422467,P00918,6.51,,,0.6274
P00918_CHEMBL5417595,P00918,6.66,,,0.5166
P00918_CHEMBL5402892,P00918,6.43,,,0.6885
P00918_CHEMBL5421078,P00918,6.44,,,0.521
P00918_CHEMBL5435151,P00918,5.96,,,0.5
P00918_CHEMBL5404239,P00918,6.73,,,0.5518
P00918_CHEMBL5440220,P00918,6.69,,,0.5713
P00918_CHEMBL5400662,P00918,6.57,,,0.5
P00918_CHEMBL5436091,P00918,6.31,,,0.5317
P00918_CHEMBL5415766,P00918,6.06,,,0.5347
P00918_CHEMBL5431518,P00918,6.46,,,0.5454
P01116_CHEMBL5405893,P01116,7.62,,,0.7031
P01116_CHEMBL5430615,P01116,6.36,,,0.6909
P01116_CHEMBL5436936,P01116,4.87,,,0.4399
P01116_CHEMBL5394061,P01116,8.02,,,0.8442
P01116_CHEMBL5431314,P01116,6.47,,,0.582
P01116_CHEMBL5406019,P01116,5.39,5.387216,5.387216,0.5513
P01116_CHEMBL5437416,P01116,6.3,,,0.5654
P01116_CHEMBL5397857,P01116,6.28,6.275724,6.275724,0.5693
P01116_CHEMBL5408905,P01116,6.324999999999999,,,0.5557
P01116_CHEMBL5401101,P01116,6.34,,,0.5513
P01116_CHEMBL5413564,P01116,8.68,8.677781,8.677781,0.5635
P01116_CHEMBL5415578,P01116,8.82,,,0.4028
P01116_CHEMBL5402298,P01116,7.31,,,0.3928
P01116_CHEMBL5408294,P01116,7.89,,,0.3777
P01116_CHEMBL5434304,P01116,5.11,,,0.4727
P01116_CHEMBL5396905,P01116,7.0,7.004365,7.004365,0.5171
P01116_CHEMBL5397270,P01116,6.89,6.8860564,6.8860564,0.4824
P01116_CHEMBL5434387,P01116,7.66,7.6575775,7.6575775,0.4824
P01116_CHEMBL5436538,P01116,7.37,7.3665314,7.3665314,0.5249
P01116_CHEMBL5423732,P01116,6.83,6.8268137,6.8268137,0.5845
P01116_CHEMBL5439404,P01116,6.55,6.5543957,6.5543957,0.5454
P01116_CHEMBL5411433,P01116,7.13,7.1307683,7.1307683,0.4832
P01116_CHEMBL5440242,P01116,6.96,6.958607,6.958607,0.4517
P01116_CHEMBL5411023,P01116,5.24,,,0.6396
P01116_CHEMBL5434277,P01116,6.64,6.636388,6.636388,0.5972
P01116_CHEMBL5430597,P01116,6.52,,,0.6909
P01116_CHEMBL5401145,P01116,7.34,,,0.8428
P01116_CHEMBL5420106,P01116,6.06,,,0.5439
P01116_CHEMBL5413109,P01116,5.57,,,0.4644
P01116_CHEMBL5429450,P01116,6.75,,,0.5317
P01116_CHEMBL5413213,P01116,5.8,,,0.5386
P01116_CHEMBL5407974,P01116,6.26,,,0.5688
P01116_CHEMBL5423141,P01116,4.85,,,0.5391
P01116_CHEMBL5440407,P01116,5.62,,,0.5347
P01116_CHEMBL5432250,P01116,5.62,5.6197886,5.6197886,0.5439
P01116_CHEMBL5433325,P01116,5.8,,,0.5254
P01116_CHEMBL5399365,P01116,5.5,,,0.5635
P01116_CHEMBL5434458,P01116,5.05,,,0.5166
P01116_CHEMBL5407525,P01116,5.32,,,0.5488
P01116_CHEMBL5407640,P01116,5.89,,,0.5254
P01116_CHEMBL5439684,P01116,5.68,,,0.5298
P01116_CHEMBL5403842,P01116,5.57,,,0.5796
P01116_CHEMBL5421903,P01116,5.77,5.7695513,5.7695513,0.543
P01116_CHEMBL5400481,P01116,5.72,,,0.521
P01116_CHEMBL5400366,P01116,5.7,,5.7695513,0.543
P01116_CHEMBL5403626,P01116,5.58,,,0.5391
P01116_CHEMBL5401087,P01116,5.46,,,0.5254
P01116_CHEMBL5429318,P01116,5.52,,,0.5635
P01116_CHEMBL5438399,P01116,5.09,,,0.5586
P01116_CHEMBL5405632,P01116,8.04,8.04,8.04,0.4536
P01116_CHEMBL5426739,P01116,7.105,,,0.6738
P01116_CHEMBL5398980,P01116,7.4,,,0.8354
P03372_CHEMBL5408419,P03372,6.62,,,0.8945
P03372_CHEMBL5435203,P03372,6.29,,,0.6274
P03372_CHEMBL5419649,P03372,7.26,,,0.8066
P03372_CHEMBL5414572,P03372,6.64,,,0.7812
P03372_CHEMBL5428681,P03372,6.64,,,0.7812
P03372_CHEMBL5406865,P03372,6.72,,,1.0
P03372_CHEMBL5398866,P03372,7.44,,,0.8198
P03372_CHEMBL5432102,P03372,6.36,,,0.8198
P03372_CHEMBL5432210,P03372,6.14,,,0.6431
P03372_CHEMBL5409872,P03372,5.9,,,0.6392
P03372_CHEMBL5425958,P03372,5.81,,,0.6475
P03372_CHEMBL5430840,P03372,5.73,,,0.6519
P03372_CHEMBL5402062,P03372,5.59,,,0.6475
P03372_CHEMBL5422265,P03372,6.01,,,0.6021
P03372_CHEMBL5418457,P03372,5.97,,,0.6519
P03372_CHEMBL5438497,P03372,5.69,,,0.6475
P03372_CHEMBL5394554,P03372,6.12,,,0.6519
P03372_CHEMBL5421913,P03372,5.29,,,0.6519
P03372_CHEMBL5397899,P03372,5.47,,,0.6519
P03372_CHEMBL5436713,P03372,6.28,,,0.6719
P03372_CHEMBL5435743,P03372,7.0,,,0.6523
P03372_CHEMBL5423781,P03372,7.04,,,0.6523
P03372_CHEMBL5394879,P03372,7.46,,,0.6816
P03372_CHEMBL5423408,P03372,6.58,,,0.6816
P03372_CHEMBL5403080,P03372,6.42,,,0.7778
P03372_CHEMBL5407335,P03372,6.8,,,0.7368
P03372_CHEMBL5414659,P03372,6.58,,,0.7368
P03372_CHEMBL5424929,P03372,6.01,,,0.6289
P03372_CHEMBL5426251,P03372,7.16,,,0.623
P03372_CHEMBL5423258,P03372,7.21,,,0.623
P03372_CHEMBL5414261,P03372,6.62,,,0.8184
P03372_CHEMBL5433532,P03372,7.6,,,0.7827
P03372_CHEMBL5398724,P03372,6.77,,,0.7827
P03372_CHEMBL5396802,P03372,6.475,,,1.0
P03372_CHEMBL5409541,P03372,5.73,,,0.6069
P03372_CHEMBL5417949,P03372,5.59,,,0.5918
P03372_CHEMBL5404699,P03372,7.14,,,0.7817
P03372_CHEMBL5420394,P03372,7.42,,,0.7412
P03372_CHEMBL5427513,P03372,7.08,,,0.7412
P03372_CHEMBL5403840,P03372,7.45,,,0.7373
P03372_CHEMBL5406802,P03372,7.85,,,0.9854
P03372_CHEMBL5424786,P03372,8.8,,,0.7349
P03372_CHEMBL5417452,P03372,6.47,,,0.6553
P03372_CHEMBL5426947,P03372,6.75,,,0.6553
P03372_CHEMBL5398397,P03372,5.54,,,0.6206
P03372_CHEMBL5413289,P03372,5.29,,,0.6113
P03372_CHEMBL5404403,P03372,5.59,,,0.6113
P03372_CHEMBL5409715,P03372,6.96,,,0.627
P03372_CHEMBL5430117,P03372,8.23,,,0.5386
P03372_CHEMBL5394007,P03372,7.11,,,0.7871
P03372_CHEMBL5399056,P03372,6.77,,,0.6787
P03372_CHEMBL5400203,P03372,6.96,,,0.6763
P03372_CHEMBL5437007,P03372,5.81,,,0.7451
P03372_CHEMBL5425664,P03372,6.0,,,0.6797
P03372_CHEMBL5436409,P03372,7.619999999999999,,,0.8228
P03372_CHEMBL5429522,P03372,5.95,,,0.6069
P03372_CHEMBL5394016,P03372,5.9,,,0.5957
P03372_CHEMBL5395953,P03372,6.01,,,0.5908
P03372_CHEMBL5431822,P03372,5.84,,,0.5601
P03372_CHEMBL5427627,P03372,5.73,,,0.5601
P03372_CHEMBL5428797,P03372,5.47,,,0.5498
P03372_CHEMBL5413340,P03372,6.75,,,0.7617
P03372_CHEMBL5404063,P03372,7.26,,,0.7617
P03372_CHEMBL5394546,P03372,7.11,,,0.7168
P03372_CHEMBL5412790,P03372,7.175,,,0.6553
P03372_CHEMBL5421409,P03372,7.26,,,0.6553
P03372_CHEMBL5433442,P03372,7.26,,,0.6572
P03372_CHEMBL5405944,P03372,6.7,,,0.6572
P03372_CHEMBL5408038,P03372,7.14,,,0.6553
P03372_CHEMBL5422315,P03372,6.11,,,0.6553
P03372_CHEMBL5401146,P03372,6.85,,,0.6553
P03372_CHEMBL5400803,P03372,7.14,,,0.75
P03372_CHEMBL5403786,P03372,7.03,,,0.6665
P03372_CHEMBL5410004,P03372,7.0,,,0.6665
P03372_CHEMBL5426175,P03372,6.68,,,0.6807
P03372_CHEMBL5411799,P03372,7.17,,,0.7539
P03372_CHEMBL5418690,P03372,6.57,,,0.7271
P03372_CHEMBL5436925,P03372,7.0,,,0.6211
P03372_CHEMBL5402392,P03372,6.17,,,0.6621
P03951_CHEMBL5399926,P03951,9.4,9.4,7.734999999999999,1.0
P03951_CHEMBL5400859,P03951,7.55,7.55,7.55,0.7061
P03951_CHEMBL5422323,P03951,7.12,7.12,7.12,0.7979
P03951_CHEMBL5428779,P03951,8.74,8.74,8.375,1.0
P03951_CHEMBL5438074,P03951,7.68,7.68,7.68,0.771
P03951_CHEMBL5422380,P03951,7.75,7.75,7.75,0.7593
P03951_CHEMBL5395642,P03951,9.09,9.09,9.09,0.8027
P03951_CHEMBL5416393,P03951,8.3,,,0.4778
P03951_CHEMBL5413065,P03951,9.6,,9.601029995663982,1.0
P03951_CHEMBL5426898,P03951,9.05,9.05,9.05,0.7354
P03951_CHEMBL5419603,P03951,6.92,6.92,6.92,0.6709
P03951_CHEMBL5439061,P03951,5.3,5.3,5.3,0.6519
P03951_CHEMBL5406534,P03951,8.37,8.37,8.28,0.7627
P03951_CHEMBL5427891,P03951,8.89,8.89,8.8,1.0
P03951_CHEMBL5412953,P03951,8.42,8.42,8.42,0.7559
P03951_CHEMBL5420409,P03951,8.24,8.24,8.160969397692693,1.0
P03951_CHEMBL5439131,P03951,8.62,8.62,8.62,0.7793
P03951_CHEMBL5420055,P03951,8.19,8.19,8.28,0.7627
P03951_CHEMBL5431336,P03951,6.82,6.82,6.82,0.7383
P03951_CHEMBL5398062,P03951,8.7,8.7,8.23,1.0
P03951_CHEMBL5416199,P03951,8.33,8.33,8.040958607678906,1.0
P03951_CHEMBL5434010,P03951,8.8,8.8,7.41,1.0
P03951_CHEMBL5432831,P03951,9.52,9.52,8.635,1.0
P03951_CHEMBL5404596,P03951,9.0,9.0,8.721246399047171,1.0
P03951_CHEMBL5437779,P03951,9.0,9.0,8.8,1.0
P03951_CHEMBL5419156,P03951,8.89,8.89,8.455,1.0
P03951_CHEMBL5400795,P03951,9.15,9.15,8.24,1.0
P03951_CHEMBL5400667,P03951,8.85,8.85,8.85,1.0
P03951_CHEMBL5395901,P03951,8.77,8.77,8.77,0.5098
P03951_CHEMBL5435153,P03951,7.41,7.41,7.41,0.8081
P03951_CHEMBL5436073,P03951,6.25,6.25,6.25,0.6899
P03951_CHEMBL5426362,P03951,9.49,,,0.4575
P03951_CHEMBL5426903,P03951,8.8,,,0.5327
P03951_CHEMBL5397593,P03951,9.49,9.49,9.49,0.6968
P03951_CHEMBL5403102,P03951,8.48,8.48,8.48,0.562
P03951_CHEMBL5425168,P03951,5.6,5.6,5.6,0.6387
P03951_CHEMBL5423135,P03951,5.72,5.72,5.72,0.6196
P03951_CHEMBL5410680,P03951,8.22,,,0.7402
P03951_CHEMBL5403224,P03951,8.74,8.74,8.74,0.4607
P04629_CHEMBL5428085,P04629,7.37,7.37,7.37,0.5815
P04629_CHEMBL5424164,P04629,8.4,,,0.8027
P04629_CHEMBL5427137,P04629,7.0,7.0,7.0,0.5781
P04629_CHEMBL5407680,P04629,7.28,7.28,7.28,0.5068
P04629_CHEMBL5418921,P04629,6.92,6.92,6.92,0.5293
P04629_CHEMBL5424443,P04629,8.57,,8.22,1.0
P04629_CHEMBL5396900,P04629,6.02,6.02,6.02,0.5679
P04629_CHEMBL5399402,P04629,6.12,6.12,6.12,0.5
P04629_CHEMBL5406952,P04629,8.04,8.19,8.19,0.5312
P04629_CHEMBL5414386,P04629,7.665,7.88,7.88,0.4443
P04629_CHEMBL5422637,P04629,7.67,8.06,8.06,0.4653
P04629_CHEMBL5439768,P04629,6.32,6.61,6.61,0.5581
P04629_CHEMBL5406821,P04629,8.8,,,0.7876
P04629_CHEMBL5401624,P04629,7.28,7.28,7.28,0.7051
P04629_CHEMBL5430182,P04629,6.82,8.0,8.0,0.6104
P04629_CHEMBL5403006,P04629,6.99,7.47,7.47,0.5669
P04629_CHEMBL5434198,P04629,5.85,5.85,5.85,0.647
P04629_CHEMBL5401850,P04629,6.61,6.61,6.61,0.6396
P04629_CHEMBL5394214,P04629,5.37,5.37,5.37,0.5127
P04629_CHEMBL5431124,P04629,6.14,6.14,6.14,0.488
P04629_CHEMBL5421662,P04629,5.91,5.91,5.91,0.4819
P04629_CHEMBL5400169,P04629,8.57,,,0.6816
P04629_CHEMBL5410147,P04629,7.31,6.79,6.79,0.5137
P04629_CHEMBL5416521,P04629,7.99,7.99,7.99,0.75
P04629_CHEMBL5432219,P04629,7.72,7.72,7.72,0.6953
P04629_CHEMBL5410884,P04629,7.97,8.11,8.11,0.6387
P04629_CHEMBL5421829,P04629,7.8,7.8,7.8,0.7725
P04629_CHEMBL5405759,P04629,7.95,7.74,7.74,0.6953
P04629_CHEMBL5396972,P04629,7.745,7.4,7.4,0.7339
P04629_CHEMBL5415833,P04629,7.58,7.58,7.58,0.5879
P04629_CHEMBL5420615,P04629,8.135,7.82,7.82,0.6128
P04629_CHEMBL5404881,P04629,7.425000000000001,6.99,6.99,0.4819
P04629_CHEMBL5393854,P04629,6.265000000000001,6.46,6.46,0.6001
P04629_CHEMBL5406744,P04629,6.805,8.0,8.0,0.5894
P04629_CHEMBL5397303,P04629,5.54,5.54,5.54,0.5542
P04629_CHEMBL5432162,P04629,6.17,6.17,6.17,0.625
P04629_CHEMBL5400736,P04629,6.17,6.17,6.17,0.6709
P04629_CHEMBL5426828,P04629,7.03,7.03,7.03,0.6875
P04629_CHEMBL5404983,P04629,7.45,7.45,7.45,0.6616
P04629_CHEMBL5432542,P04629,6.18,6.18,6.18,0.6528
P04629_CHEMBL5399648,P04629,6.08,6.08,6.08,0.5444
P04629_CHEMBL5420150,P04629,6.78,6.78,6.78,0.5933
P04629_CHEMBL5402864,P04629,6.49,6.49,6.49,0.6914
P04629_CHEMBL5439790,P04629,6.95,6.95,6.95,0.6001
P04629_CHEMBL5423111,P04629,6.48,6.48,6.48,0.6792
P04629_CHEMBL5408496,P04629,6.99,6.99,6.99,0.7632
P04629_CHEMBL5425999,P04629,6.97,6.97,6.97,0.6831
P04629_CHEMBL5424704,P04629,6.58,6.58,6.58,0.6875
P04629_CHEMBL5439446,P04629,5.64,5.64,5.64,0.6548
P04629_CHEMBL5420852,P04629,5.43,5.43,5.43,0.6323
P04629_CHEMBL5435158,P04629,6.01,6.01,6.01,0.6914
P04629_CHEMBL5424463,P04629,6.29,6.29,6.29,0.6626
P04629_CHEMBL5429187,P04629,6.71,6.71,6.71,0.6548
P04629_CHEMBL5429940,P04629,6.16,,,0.6113
P04629_CHEMBL5397250,P04629,5.95,5.95,5.95,0.6963
P04629_CHEMBL5435416,P04629,5.45,5.45,5.45,0.6709
P04629_CHEMBL5409434,P04629,5.92,5.92,5.92,0.6963
P04629_CHEMBL5438019,P04629,6.16,6.16,6.16,0.6709
P04629_CHEMBL5430106,P04629,7.76,7.76,7.76,0.7236
P04629_CHEMBL5418250,P04629,7.9,7.9,7.9,0.7432
P04629_CHEMBL5429009,P04629,6.36,6.36,6.36,0.75
P04629_CHEMBL5396416,P04629,6.17,6.17,6.17,0.7104
P04629_CHEMBL5425790,P04629,7.87,7.87,7.87,0.7012
P04629_CHEMBL5405656,P04629,7.96,7.96,7.96,0.7295
P04629_CHEMBL5430972,P04629,6.41,6.41,6.41,0.7065
P04629_CHEMBL5412525,P04629,5.39,5.39,5.39,0.6362
P04629_CHEMBL5416004,P04629,6.58,6.96,6.96,0.5806
P04629_CHEMBL5420791,P04629,6.59,6.59,6.59,0.6709
P04629_CHEMBL5394049,P04629,7.72,7.47,7.47,0.7476
P04629_CHEMBL5438621,P04629,7.66,7.2,7.2,0.75
P04629_CHEMBL5408929,P04629,7.29,7.29,7.29,0.75
P04629_CHEMBL5433110,P04629,7.075,7.24,7.24,0.75
P04629_CHEMBL5422195,P04629,7.68,7.68,7.68,0.7744
P04629_CHEMBL5394378,P04629,7.76,7.76,7.76,0.8281
P04629_CHEMBL5429379,P04629,7.85,7.61,7.61,0.8438
P04629_CHEMBL5422461,P04629,6.890000000000001,7.16,7.16,0.4534
P04629_CHEMBL5411653,P04629,7.66,8.52,8.52,0.5938
P04629_CHEMBL5431604,P04629,7.0,,,0.7002
P04629_CHEMBL5404930,P04629,7.15,,,0.8096
P04629_CHEMBL5429933,P04629,6.1,6.1,6.1,0.7393
P04629_CHEMBL5394749,P04629,7.53,,,0.6309
P04629_CHEMBL5436505,P04629,7.75,,,0.6724
P04629_CHEMBL5401007,P04629,6.67,6.67,6.67,0.4517
P04629_CHEMBL5421856,P04629,6.4,6.4,6.4,0.7144
P04629_CHEMBL5401510,P04629,6.8,6.8,6.8,0.6938
P04629_CHEMBL5404415,P04629,6.46,6.46,6.46,0.8076
P04629_CHEMBL5409228,P04629,6.605,7.24,7.24,0.6104
P04629_CHEMBL5422996,P04629,6.525,7.32,7.32,0.6206
P04629_CHEMBL5393979,P04629,6.984999999999999,8.1,8.1,0.5713
P04629_CHEMBL5434909,P04629,6.395,,,0.5537
P04629_CHEMBL5418831,P04629,6.9350000000000005,,,0.6182
P04629_CHEMBL5412950,P04629,7.145,7.82,7.82,0.6206
P04629_CHEMBL5406403,P04629,6.74,,,0.6035
P04629_CHEMBL5402630,P04629,6.795,,,0.457
P04629_CHEMBL5412694,P04629,8.16,,,0.6104
P04629_CHEMBL5435508,P04629,7.395,,,0.4333
P04629_CHEMBL5429071,P04629,7.130000000000001,,,0.5142
P04629_CHEMBL5421895,P04629,6.44,6.66,6.66,0.5806
P04629_CHEMBL5426432,P04629,6.975,7.68,7.68,0.5894
P04629_CHEMBL5424554,P04629,6.765000000000001,7.42,7.42,0.5557
P04629_CHEMBL5412491,P04629,6.779999999999999,7.47,7.47,0.5894
P04629_CHEMBL5405520,P04629,7.07,7.62,7.62,0.5903
P04629_CHEMBL5431992,P04629,8.575,9.0,9.0,0.5806
P04629_CHEMBL5426605,P04629,6.2,,,0.6001
P04629_CHEMBL5432702,P04629,5.725,,,0.6206
P04629_CHEMBL5399429,P04629,6.029999999999999,,,0.6001
P04629_CHEMBL5423414,P04629,6.455,,,0.6001
P04629_CHEMBL5406562,P04629,6.275,,,0.686
P04629_CHEMBL5429205,P04629,6.765,7.85,7.85,0.6001
P04629_CHEMBL5439400,P04629,6.115,7.2,7.2,0.5903
P04629_CHEMBL5412443,P04629,5.785,,,0.6665
P04629_CHEMBL5415584,P04629,6.5,7.31,7.31,0.6206
P04629_CHEMBL5436311,P04629,6.880000000000001,,,0.6538
P06276_CHEMBL5394478,P06276,8.42,,,0.4939
P06276_CHEMBL5400593,P06276,7.91,,,0.5063
P06276_CHEMBL5428978,P06276,7.09,,,0.519
P06276_CHEMBL5410208,P06276,7.99,,,0.5674
P06276_CHEMBL5431791,P06276,8.11,,,0.5156
P06276_CHEMBL5399188,P06276,7.49,,,0.5156
P06276_CHEMBL5421921,P06276,7.66,,,0.5063
P06276_CHEMBL5417071,P06276,6.64,,,0.604
P06276_CHEMBL5398025,P06276,5.72,,,0.5894
P06276_CHEMBL5422164,P06276,5.89,,,0.6001
P06276_CHEMBL5403494,P06276,6.7,,,0.5591
P06276_CHEMBL5397813,P06276,5.66,,,0.5322
P06276_CHEMBL5420941,P06276,7.16,,,0.5742
P06276_CHEMBL5399726,P06276,7.4,,,0.585
P06276_CHEMBL5431372,P06276,6.52,,,0.5713
P06276_CHEMBL5422439,P06276,5.7,,,0.5713
P06276_CHEMBL5414976,P06276,5.82,,,0.5615
P06276_CHEMBL5420342,P06276,6.4,,,0.6274
P06276_CHEMBL5400996,P06276,6.52,,,0.647
P06276_CHEMBL5418052,P06276,5.89,,,0.5425
P06276_CHEMBL5411459,P06276,5.75,,,0.5923
P06276_CHEMBL5411568,P06276,6.52,,,0.6479
P06276_CHEMBL5431415,P06276,6.8,,,0.6548
P06276_CHEMBL5425456,P06276,7.0,,,0.686
P06276_CHEMBL5435772,P06276,6.75,,,0.7061
P06276_CHEMBL5394683,P06276,7.06,,,0.6001
P06276_CHEMBL5407856,P06276,6.64,,,0.5776
P06276_CHEMBL5429001,P06276,4.89,,,0.5127
P06276_CHEMBL5440735,P06276,6.94,,,0.5693
P06276_CHEMBL5413749,P06276,6.58,,,0.6665
P06276_CHEMBL5408610,P06276,6.16,,,0.647
P06276_CHEMBL5404420,P06276,7.4,,,0.647
P06276_CHEMBL5421463,P06276,5.984999999999999,,,0.7578
P06276_CHEMBL5406889,P06276,7.4,,,0.6538
P06276_CHEMBL5420247,P06276,7.0,,,0.6729
P06276_CHEMBL5409611,P06276,7.16,,,0.6729
P06276_CHEMBL5412993,P06276,7.41,,,0.6479
P06276_CHEMBL5398273,P06276,6.8,,,0.6602
P06276_CHEMBL5396049,P06276,7.4,,,0.7446
P06276_CHEMBL5424979,P06276,7.7,,,0.6602
P06276_CHEMBL5413699,P06276,6.66,,,0.6602
P06276_CHEMBL5420880,P06276,7.05,,,0.7202
P06276_CHEMBL5437254,P06276,5.85,,,0.7202
P06276_CHEMBL5434796,P06276,6.05,,,0.7061
P06276_CHEMBL5441139,P06276,6.3,,,0.7998
P06276_CHEMBL5429766,P06276,6.16,,,0.8223
P06276_CHEMBL5409303,P06276,6.49,,,0.7935
P06276_CHEMBL5395691,P06276,7.98,,,0.5557
P06276_CHEMBL5414324,P06276,5.86,,,0.5103
P06276_CHEMBL5395228,P06276,5.390000000000001,,,0.8643
P06276_CHEMBL5405929,P06276,7.21,,,0.5557
P06276_CHEMBL5424787,P06276,6.205,,,0.8066
P06276_CHEMBL5395270,P06276,6.405,,,0.7681
P06276_CHEMBL5416421,P06276,5.0,,,0.7793
P06276_CHEMBL5421196,P06276,4.915,,,0.8066
P06276_CHEMBL5404463,P06276,7.13,,,0.7466
P06276_CHEMBL5425753,P06276,6.71,,,0.7705
P06276_CHEMBL5411758,P06276,7.3,,,0.8447
P06276_CHEMBL5429690,P06276,7.22,,,0.6528
P06276_CHEMBL5401121,P06276,6.52,,,0.6348
P06276_CHEMBL5440083,P06276,5.6,,,0.6348
P06276_CHEMBL5425341,P06276,6.05,,,0.6665
P06276_CHEMBL5436185,P06276,6.22,,,0.7021
P06276_CHEMBL5434452,P06276,6.16,,,0.7236
P06276_CHEMBL5403457,P06276,6.095,,,0.8262
P06276_CHEMBL5406359,P06276,5.2,,,0.4934
P06276_CHEMBL5430829,P06276,6.05,,,0.6113
P06276_CHEMBL5411397,P06276,5.52,,,0.7778
P06276_CHEMBL5422050,P06276,6.8100000000000005,,,0.7422
P06276_CHEMBL5412500,P06276,5.475,,,0.769
P06276_CHEMBL5414873,P06276,5.885,,,0.6719
P06276_CHEMBL5419243,P06276,4.43,,,0.6392
P06276_CHEMBL5417346,P06276,5.22,,,0.9243
P06276_CHEMBL5426103,P06276,4.22,,,0.6392
P06276_CHEMBL5440753,P06276,4.4,,,0.9243
P06276_CHEMBL5434553,P06276,4.6,,,0.9243
P06276_CHEMBL5396497,P06276,5.4,,,0.9072
P06276_CHEMBL5433692,P06276,5.5,,,0.6665
P06276_CHEMBL5429608,P06276,6.83,,,0.5498
P06276_CHEMBL5396394,P06276,7.94,,,0.5483
P06276_CHEMBL5435599,P06276,7.88,,,0.5591
P06276_CHEMBL5426763,P06276,8.28,,,0.541
P06276_CHEMBL5407369,P06276,7.94,,,0.5078
P06276_CHEMBL5405546,P06276,7.34,,,0.7031
P06276_CHEMBL5426641,P06276,7.51,,,0.4194
P06276_CHEMBL5412278,P06276,4.41,,,0.5522
P06276_CHEMBL5412829,P06276,6.8,,,0.5498
P06276_CHEMBL5408735,P06276,6.04,,,0.5
P06276_CHEMBL5422875,P06276,5.5,,,0.5771
P06276_CHEMBL5427320,P06276,4.46,,,0.4375
P06276_CHEMBL5416357,P06276,4.33,,,0.4126
P06276_CHEMBL5419364,P06276,6.15,,,0.7578
P06276_CHEMBL5436261,P06276,6.0,,,0.625
P06276_CHEMBL5405496,P06276,5.14,,,0.5513
P06276_CHEMBL5415210,P06276,5.74,,,0.5923
P06276_CHEMBL5440573,P06276,5.1,,,0.604
P06276_CHEMBL5416559,P06276,5.6,,,0.6938
P06276_CHEMBL5418400,P06276,7.0,,,0.6123
P06276_CHEMBL5417185,P06276,6.54,,,0.5928
P06276_CHEMBL5408893,P06276,8.22,,,0.4839
P06276_CHEMBL5415204,P06276,6.8,,,0.6528
P06276_CHEMBL5439292,P06276,6.6,,,0.6841
P06276_CHEMBL5433937,P06276,6.7,,,0.7554
P06276_CHEMBL5439067,P06276,6.7,,,0.7446
P06276_CHEMBL5438175,P06276,6.1,,,0.646
P06276_CHEMBL5430903,P06276,4.42,,,0.4893
P06276_CHEMBL5398901,P06276,6.56,,,0.8169
P06276_CHEMBL5415150,P06276,5.8,,,0.5127
P06276_CHEMBL5399673,P06276,4.6,,,0.4211
P06276_CHEMBL5438801,P06276,6.52,,,0.9136
P06276_CHEMBL5431870,P06276,6.05,,,0.7812
P06276_CHEMBL5416710,P06276,5.04,,,0.3872
P06276_CHEMBL5439093,P06276,4.7,,,0.4211
P06276_CHEMBL5412564,P06276,6.72,,,0.6963
P06276_CHEMBL5409365,P06276,7.13,,,0.6729
P06276_CHEMBL5411394,P06276,4.98,,,0.873
P06276_CHEMBL5401934,P06276,7.16,,,0.5371
P06276_CHEMBL5418088,P06276,6.39,,,0.6841
P06276_CHEMBL5436917,P06276,6.55,,,0.6089
P06276_CHEMBL5426401,P06276,4.92,,,0.6748
P06276_CHEMBL5414920,P06276,6.68,,,0.5415
P06276_CHEMBL5395541,P06276,6.16,,,0.6787
P06276_CHEMBL5401178,P06276,5.93,,,0.6665
P06276_CHEMBL5412854,P06276,5.62,,,0.625
P06276_CHEMBL5409352,P06276,8.16,,,0.7236
P06276_CHEMBL5433139,P06276,7.12,,,0.6719
P07333_CHEMBL5405436,P07333,7.6,,,0.7017
P07333_CHEMBL5418732,P07333,8.21,8.21,8.21,0.5244
P07333_CHEMBL5415503,P07333,7.0,,,0.4824
P07333_CHEMBL5428147,P07333,5.64,5.64,5.64,0.4604
P07333_CHEMBL5430774,P07333,7.16,7.16,7.16,0.4736
P07333_CHEMBL5438171,P07333,7.31,7.31,7.31,0.4546
P07333_CHEMBL5427025,P07333,7.38,7.38,7.38,0.4343
P07333_CHEMBL5422579,P07333,6.8,6.8,6.8,0.5
P07333_CHEMBL5422465,P07333,9.1,,,0.6304
P07333_CHEMBL5417607,P07333,9.4,9.4,9.4,0.6304
P07333_CHEMBL5407395,P07333,7.77,9.3,9.3,0.4727
P07333_CHEMBL5431736,P07333,9.0,9.0,9.0,0.4644
